latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
46.22144,11.4832535,1795.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),winddirection_10m_dominant (°),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),temperature_2m_mean (°C)
05/04/2004,73,96,61,84,285,4.5,-2.8,0.90,4.0,26.9,3.0,0.9
06/04/2004,73,94,81,89,295,2.4,-4.1,3.20,12.0,25.9,2.8,-1.1
07/04/2004,73,93,44,67,335,0.4,-5.3,2.50,10.0,27.2,3.8,-2.8
08/04/2004,3,79,41,64,266,-0.2,-8.3,0.00,0.0,20.2,3.3,-4.0
09/04/2004,73,93,58,80,17,0.3,-7.1,8.40,24.0,18.5,3.3,-3.6
10/04/2004,73,96,68,83,100,0.9,-4.4,6.30,24.0,16.9,2.6,-2.1
11/04/2004,73,92,48,70,347,2.7,-7.1,1.10,4.0,21.6,4.0,-2.1
12/04/2004,3,84,47,69,0,2.7,-6.7,0.00,0.0,24.6,4.8,-1.8
13/04/2004,71,86,55,74,2,2.4,-3.4,0.50,4.0,25.4,4.9,-0.9
14/04/2004,3,89,47,72,225,3.1,-4.3,0.00,0.0,19.0,3.7,-0.5
15/04/2004,73,95,74,88,168,1.8,-1.5,6.20,16.0,21.4,3.4,-0.2
16/04/2004,71,95,71,87,195,2.8,-1.7,3.60,13.0,21.5,3.4,0.4
17/04/2004,71,96,66,85,206,4.2,-1.4,0.40,4.0,12.4,2.4,1.6
18/04/2004,73,99,81,90,177,4.6,-0.6,2.60,12.0,20.9,3.7,1.9
19/04/2004,75,99,84,95,124,3.7,-1.1,18.30,24.0,29.8,4.8,0.7
20/04/2004,71,88,43,68,334,7.4,-3.0,0.00,0.0,16.6,3.1,2.2
21/04/2004,1,86,51,67,254,6.9,-3.4,0.00,0.0,18.4,3.7,3.0
22/04/2004,3,89,54,72,236,9.5,-0.6,0.00,0.0,13.8,2.8,5.0
23/04/2004,51,89,52,76,329,10.5,-0.7,0.80,5.0,16.6,3.4,4.9
24/04/2004,3,90,51,70,348,7.7,-2.7,0.00,0.0,28.6,5.4,3.3
25/04/2004,3,78,40,58,3,5.4,-4.1,0.00,0.0,33.4,5.8,0.6
26/04/2004,1,81,35,66,279,8.1,-4.7,0.00,0.0,19.4,3.7,1.6
27/04/2004,51,92,62,77,195,6.7,-0.8,0.50,3.0,17.2,3.3,3.1
28/04/2004,3,94,58,77,202,7.6,-0.7,0.00,0.0,21.7,3.7,3.6
29/04/2004,51,96,66,83,182,6.3,-0.7,0.30,2.0,28.2,4.5,3.2
30/04/2004,53,98,93,95,179,2.9,0.5,5.30,19.0,20.8,2.4,1.9
01/05/2004,71,100,76,87,204,7.5,-0.3,0.90,4.0,17.6,3.3,3.5
02/05/2004,73,97,70,84,193,6.6,-0.3,3.00,6.0,18.3,2.8,2.9
03/05/2004,73,96,82,91,208,4.3,-2.5,7.30,16.0,23.6,3.2,1.4
04/05/2004,73,99,90,96,144,4.3,0.4,12.90,24.0,20.8,2.9,2.0
05/05/2004,75,99,91,97,153,4.4,0.6,25.90,24.0,30.3,4.4,1.8
06/05/2004,75,99,78,91,139,2.8,-2.9,19.20,22.0,23.1,2.8,0.3
07/05/2004,73,96,67,84,307,2.6,-8.2,3.70,11.0,19.8,3.3,-1.9
08/05/2004,71,93,68,83,250,3.5,-3.2,0.30,2.0,20.8,3.9,-0.3
09/05/2004,73,95,66,86,205,3.4,-3.1,5.20,13.0,23.6,3.4,0.1
10/05/2004,2,96,54,74,292,5.7,-7.1,0.00,0.0,17.7,3.1,0.6
11/05/2004,3,82,45,70,250,7.7,-2.1,0.00,0.0,15.1,2.8,3.2
12/05/2004,51,93,49,79,294,7.2,-0.5,1.20,5.0,17.0,3.1,3.3
13/05/2004,71,93,65,80,352,7.8,-0.7,1.40,8.0,32.3,5.6,3.2
14/05/2004,3,79,32,61,7,10.1,-0.6,0.00,0.0,19.9,3.5,4.5
15/05/2004,3,88,34,66,343,11.0,1.3,0.00,0.0,19.1,2.8,5.7
16/05/2004,3,78,50,63,340,8.9,1.5,0.00,0.0,40.8,6.1,5.1
17/05/2004,51,81,34,62,345,13.0,-0.1,0.10,1.0,26.5,4.1,6.1
18/05/2004,2,88,56,72,239,10.9,3.9,0.00,0.0,18.0,2.8,7.8
19/05/2004,2,91,38,67,293,13.8,3.8,0.00,0.0,21.6,3.2,9.4
20/05/2004,3,94,58,78,223,11.8,3.5,0.00,0.0,21.6,4.3,8.5
21/05/2004,61,99,78,87,225,9.2,5.1,11.20,17.0,24.7,3.1,7.5
22/05/2004,71,93,82,88,9,6.8,0.9,12.20,18.0,23.2,4.1,4.6
23/05/2004,2,90,40,63,341,8.2,-2.2,0.00,0.0,33.7,5.5,2.5
24/05/2004,1,75,42,56,276,7.0,-3.2,0.00,0.0,23.5,3.4,1.8
25/05/2004,2,85,57,70,208,8.7,-1.0,0.00,0.0,19.9,3.1,4.4
26/05/2004,61,90,50,70,203,11.8,-0.5,2.30,5.0,20.5,3.4,6.4
27/05/2004,55,99,54,80,239,12.4,1.2,5.90,10.0,21.3,3.7,6.8
28/05/2004,61,99,57,82,359,8.7,2.1,9.80,19.0,24.8,3.8,5.0
29/05/2004,3,88,31,62,1,12.1,-1.5,0.00,0.0,23.0,4.5,5.5
30/05/2004,53,87,41,67,184,12.7,1.9,1.10,2.0,19.5,3.4,7.3
31/05/2004,61,98,46,72,249,12.1,2.4,12.70,14.0,19.0,3.1,7.4
01/06/2004,53,99,64,86,215,8.6,1.3,4.10,12.0,19.1,3.7,5.6
02/06/2004,51,99,41,67,340,11.9,1.9,0.60,4.0,26.1,3.9,7.5
03/06/2004,53,86,54,66,340,11.0,2.1,2.40,8.0,34.4,5.1,6.8
04/06/2004,55,87,48,68,356,12.7,2.9,2.00,5.0,30.2,5.2,8.1
05/06/2004,51,87,50,71,334,12.0,4.5,1.50,7.0,24.4,3.5,7.9
06/06/2004,51,91,51,72,69,12.1,1.0,0.10,1.0,22.0,3.6,7.0
07/06/2004,2,90,46,70,183,14.7,4.8,0.00,0.0,18.8,3.0,9.9
08/06/2004,61,90,42,69,249,17.9,4.3,6.00,6.0,17.9,2.9,11.8
09/06/2004,63,84,31,56,245,20.1,6.1,3.90,4.0,18.7,3.6,14.0
10/06/2004,63,77,33,56,237,21.0,8.4,9.60,9.0,18.6,3.7,15.1
11/06/2004,63,81,42,60,278,19.0,9.0,7.80,8.0,21.3,3.4,14.5
12/06/2004,63,99,59,82,322,16.0,5.6,10.00,9.0,25.6,3.6,10.8
13/06/2004,51,97,40,62,15,10.2,3.9,0.20,2.0,34.0,5.9,7.0
14/06/2004,2,81,41,61,39,13.9,2.4,0.00,0.0,26.9,4.5,8.3
15/06/2004,51,87,54,71,173,14.4,5.2,0.70,2.0,16.6,2.7,10.3
16/06/2004,55,92,50,72,338,15.5,6.4,2.60,7.0,19.8,2.3,10.8
17/06/2004,51,87,44,67,215,15.6,6.4,0.60,4.0,23.9,4.0,11.0
18/06/2004,51,96,39,70,257,15.9,4.7,0.40,3.0,25.5,4.0,11.2
19/06/2004,61,99,68,85,206,14.1,5.6,12.10,16.0,29.9,3.7,9.7
20/06/2004,61,100,82,92,4,8.5,1.9,17.20,19.0,19.9,3.3,6.5
21/06/2004,51,99,47,75,227,11.7,-1.1,1.30,5.0,24.5,4.5,6.1
22/06/2004,61,92,64,79,198,13.1,4.9,6.40,7.0,19.9,3.1,9.0
23/06/2004,53,97,56,76,219,15.7,5.9,3.70,9.0,25.2,3.6,11.1
24/06/2004,53,97,64,82,208,15.1,6.8,4.20,12.0,22.4,3.6,11.3
25/06/2004,61,96,57,79,340,14.1,7.5,8.10,15.0,20.1,2.5,10.5
26/06/2004,51,96,45,70,211,15.9,4.5,0.40,2.0,21.6,3.7,11.0
27/06/2004,3,90,40,68,250,19.9,7.4,0.00,0.0,24.6,3.3,14.3
28/06/2004,55,95,53,75,271,19.5,9.1,5.30,11.0,22.2,3.3,14.9
29/06/2004,51,94,54,73,320,16.5,9.2,0.10,1.0,23.6,2.4,13.0
30/06/2004,51,87,46,67,178,18.2,7.5,0.50,2.0,23.3,4.2,13.0
01/07/2004,61,96,58,81,207,17.6,6.7,4.10,11.0,23.8,3.1,12.7
02/07/2004,61,99,79,89,349,15.1,7.5,7.40,16.0,24.5,3.0,11.2
03/07/2004,53,94,47,68,220,14.8,4.0,2.00,6.0,23.5,4.1,9.8
04/07/2004,61,88,53,68,188,15.4,5.8,4.50,12.0,22.7,3.8,11.4
05/07/2004,63,88,48,69,232,19.5,6.2,10.30,8.0,24.7,3.1,13.4
06/07/2004,63,95,59,80,268,18.9,8.5,13.60,13.0,24.0,2.9,13.3
07/07/2004,63,100,65,83,199,17.8,9.8,10.10,12.0,32.3,4.9,13.2
08/07/2004,63,94,53,72,195,16.9,9.7,12.50,13.0,46.0,5.2,13.2
09/07/2004,63,99,56,77,222,13.7,8.0,34.70,20.0,29.8,3.5,10.8
10/07/2004,53,89,70,81,7,11.7,5.5,6.50,17.0,21.5,3.3,8.5
11/07/2004,61,92,52,73,7,11.0,4.7,10.90,19.0,21.8,3.6,7.2
12/07/2004,61,83,54,70,344,10.5,2.3,6.40,9.0,21.6,2.8,6.1
13/07/2004,61,90,49,67,333,11.6,0.8,5.00,8.0,22.1,3.4,6.7
14/07/2004,3,90,40,64,307,14.2,1.7,0.00,0.0,20.6,3.1,8.6
15/07/2004,3,89,44,66,310,17.5,5.7,0.00,0.0,24.3,3.3,11.7
16/07/2004,63,97,66,82,242,16.8,7.8,14.30,8.0,19.4,3.3,12.2
17/07/2004,63,100,60,85,234,18.0,6.4,5.80,4.0,21.8,3.8,11.9
18/07/2004,63,100,52,76,206,17.8,7.1,7.80,7.0,21.6,3.5,12.8
19/07/2004,63,93,59,78,208,18.9,8.2,11.70,8.0,21.0,3.1,13.6
20/07/2004,61,96,58,78,198,18.4,8.9,5.90,8.0,25.3,3.9,13.9
21/07/2004,63,97,53,75,219,19.0,8.3,9.80,8.0,17.7,3.4,14.2
22/07/2004,61,91,42,66,267,22.1,8.7,3.30,4.0,17.4,3.2,16.0
23/07/2004,61,84,41,59,295,22.1,10.7,5.60,7.0,17.9,2.7,16.9
24/07/2004,55,85,60,73,345,18.2,10.5,6.80,16.0,23.3,4.1,13.8
25/07/2004,51,98,50,74,9,18.1,8.4,1.40,6.0,21.8,3.9,13.0
26/07/2004,63,87,56,70,329,15.6,8.0,7.40,8.0,20.8,3.2,11.8
27/07/2004,51,83,34,60,10,15.7,5.5,0.30,2.0,26.0,4.9,10.5
28/07/2004,2,89,33,60,68,16.8,4.4,0.00,0.0,20.1,3.4,10.4
29/07/2004,2,94,37,66,175,18.3,7.0,0.00,0.0,20.5,3.6,12.4
30/07/2004,2,91,31,61,357,21.0,8.3,0.00,0.0,16.8,2.7,14.9
31/07/2004,3,87,34,59,305,21.1,8.0,0.00,0.0,17.3,2.9,15.4
01/08/2004,51,93,43,66,273,19.8,9.8,0.10,1.0,18.0,3.0,15.8
02/08/2004,1,94,36,67,241,21.2,9.5,0.00,0.0,21.3,3.4,15.7
03/08/2004,55,92,43,71,251,20.1,9.6,1.70,2.0,20.2,3.3,14.9
04/08/2004,3,95,57,79,197,18.3,8.8,0.00,0.0,18.9,3.4,13.3
05/08/2004,51,99,67,84,186,17.7,7.8,0.40,3.0,18.2,3.9,12.9
06/08/2004,61,99,57,78,220,17.5,7.2,4.50,8.0,15.7,2.9,12.8
07/08/2004,63,88,49,75,255,18.5,9.1,11.20,11.0,17.1,2.6,13.2
08/08/2004,61,100,56,78,271,16.9,7.0,7.50,7.0,19.0,3.2,12.4
09/08/2004,53,99,43,75,237,18.9,7.1,2.20,5.0,21.2,4.0,13.0
10/08/2004,55,96,62,79,192,17.9,10.1,3.20,8.0,19.3,3.4,14.2
11/08/2004,63,95,57,76,179,19.0,10.6,8.20,14.0,18.3,3.0,14.9
12/08/2004,55,99,52,77,211,20.1,9.3,3.60,8.0,25.3,4.7,14.8
13/08/2004,55,99,58,79,319,16.9,9.8,8.30,15.0,21.7,3.6,13.3
14/08/2004,3,91,36,62,316,16.2,5.2,0.00,0.0,32.8,4.7,10.9
15/08/2004,51,83,39,62,186,16.7,5.9,0.30,2.0,23.3,3.8,11.5
16/08/2004,61,94,48,70,199,17.4,7.6,2.00,4.0,21.0,3.6,12.8
17/08/2004,63,93,54,72,193,17.5,8.0,7.30,10.0,30.5,4.5,13.2
18/08/2004,51,94,49,73,187,17.9,8.8,0.30,3.0,33.8,4.7,13.4
19/08/2004,51,92,47,70,192,19.8,9.3,1.10,6.0,31.2,4.8,14.8
20/08/2004,63,95,59,77,248,17.1,10.7,15.40,19.0,24.6,2.7,13.5
21/08/2004,55,88,41,69,1,13.0,6.3,7.80,13.0,28.8,4.3,9.7
22/08/2004,1,85,33,59,172,15.3,2.7,0.00,0.0,26.7,4.5,9.5
23/08/2004,51,91,43,65,194,18.2,5.5,0.20,1.0,22.8,3.8,12.2
24/08/2004,63,93,56,79,202,16.6,6.0,7.20,7.0,29.8,3.8,11.8
25/08/2004,51,97,51,74,221,16.1,6.9,1.70,8.0,26.2,4.2,11.9
26/08/2004,61,99,42,69,335,12.7,6.1,5.80,8.0,36.1,5.1,8.8
27/08/2004,2,81,35,58,273,15.4,3.5,0.00,0.0,25.1,3.8,9.7
28/08/2004,61,89,46,67,194,16.8,4.8,3.40,7.0,19.8,3.7,11.2
29/08/2004,63,96,52,75,226,15.4,6.4,7.00,10.0,18.5,2.9,11.0
30/08/2004,51,97,55,77,204,15.6,4.6,0.50,3.0,22.2,4.0,10.8
31/08/2004,53,99,79,90,22,12.4,8.5,4.20,12.0,20.9,3.3,10.1
01/09/2004,3,98,57,78,182,15.1,7.5,0.00,0.0,20.2,4.6,10.9
02/09/2004,51,96,48,74,198,18.4,7.2,0.10,1.0,18.8,4.0,12.7
03/09/2004,61,98,39,69,303,19.4,6.4,2.70,2.0,15.7,2.6,13.6
04/09/2004,51,90,39,62,353,18.7,7.6,0.70,2.0,19.1,4.1,13.5
05/09/2004,2,91,39,65,211,18.0,6.5,0.00,0.0,21.3,4.5,12.1
06/09/2004,51,99,49,77,167,15.8,7.8,1.50,9.0,18.6,3.5,11.4
07/09/2004,2,91,40,67,169,17.9,5.8,0.00,0.0,16.6,3.0,11.8
08/09/2004,3,91,25,55,347,19.1,5.7,0.00,0.0,18.5,3.2,12.9
09/09/2004,3,90,47,67,204,16.7,6.9,0.00,0.0,20.5,4.5,11.4
10/09/2004,51,92,49,76,178,16.7,8.1,0.30,3.0,21.3,3.4,11.5
11/09/2004,61,96,50,77,187,17.0,5.1,3.90,8.0,19.1,3.4,11.2
12/09/2004,63,100,80,93,266,12.4,5.6,10.40,12.0,17.9,2.4,9.4
13/09/2004,51,99,68,86,200,12.0,3.6,0.60,5.0,22.4,3.5,7.9
14/09/2004,61,99,55,86,223,14.4,7.2,15.10,11.0,22.7,3.5,9.9
15/09/2004,63,99,65,86,348,13.0,5.3,17.60,16.0,23.5,3.8,9.0
16/09/2004,51,92,73,81,37,8.2,4.4,2.60,10.0,20.5,3.8,6.4
17/09/2004,2,87,49,69,263,13.4,3.8,0.00,0.0,16.1,3.8,8.3
18/09/2004,3,100,51,77,228,16.4,2.1,0.00,0.0,17.8,4.0,9.5
19/09/2004,55,100,49,78,252,16.3,3.1,2.90,8.0,19.5,3.6,10.0
20/09/2004,55,96,58,79,180,13.6,5.3,3.10,9.0,18.1,3.2,9.7
21/09/2004,51,96,59,78,280,15.1,6.5,0.30,2.0,27.9,3.4,10.7
22/09/2004,3,86,32,60,312,13.9,2.7,0.00,0.0,43.5,6.1,8.6
23/09/2004,51,75,49,59,287,14.6,6.8,0.80,6.0,43.1,3.9,10.7
24/09/2004,53,89,36,58,345,10.8,1.7,1.70,5.0,39.7,6.5,7.0
25/09/2004,2,84,40,61,350,8.3,-2.8,0.00,0.0,39.0,5.7,2.6
26/09/2004,3,85,32,59,358,8.7,-2.1,0.00,0.0,27.8,4.8,3.2
27/09/2004,2,81,39,59,340,10.8,-0.5,0.00,0.0,24.3,3.1,5.4
28/09/2004,3,84,44,67,239,11.7,0.6,0.00,0.0,18.2,3.0,6.2
29/09/2004,3,96,47,74,275,12.8,1.9,0.00,0.0,21.2,3.2,7.3
30/09/2004,3,95,46,75,285,12.8,1.1,0.00,0.0,22.3,3.2,7.5
01/10/2004,53,98,64,82,276,11.9,5.5,1.60,8.0,18.9,2.7,8.4
02/10/2004,3,100,52,79,269,13.1,2.2,0.00,0.0,21.8,4.3,7.9
03/10/2004,51,95,52,79,212,13.0,6.1,0.30,3.0,17.7,3.5,8.9
04/10/2004,3,97,55,78,241,14.0,6.7,0.00,0.0,17.1,3.7,9.8
05/10/2004,3,92,54,77,206,15.7,5.1,0.00,0.0,18.1,3.5,10.2
06/10/2004,51,97,54,79,207,15.3,7.3,1.20,4.0,23.3,4.0,10.6
07/10/2004,53,98,56,81,218,13.4,6.9,2.00,5.0,20.9,3.4,9.8
08/10/2004,51,97,52,81,232,14.4,7.8,0.50,2.0,21.2,3.7,10.2
09/10/2004,51,97,57,82,232,14.6,7.8,0.20,2.0,23.7,3.9,10.3
10/10/2004,61,99,77,92,211,12.1,6.1,9.40,16.0,22.0,2.8,8.7
11/10/2004,73,99,94,97,224,6.8,3.1,22.50,24.0,15.6,3.3,5.5
12/10/2004,73,99,72,87,200,5.7,2.2,6.10,16.0,16.2,3.0,3.6
13/10/2004,3,94,56,78,208,7.1,1.0,0.00,0.0,15.4,2.9,3.3
14/10/2004,71,93,55,76,197,7.1,-0.0,1.00,4.0,22.7,3.7,3.0
15/10/2004,75,99,61,86,184,5.2,0.3,12.50,15.0,32.2,3.9,2.1
16/10/2004,75,100,63,89,324,1.8,-2.7,15.10,15.0,23.1,2.8,0.1
17/10/2004,3,91,57,75,288,2.7,-6.2,0.00,0.0,25.8,4.5,-1.5
18/10/2004,3,93,68,81,271,3.5,-5.5,0.00,0.0,28.6,4.2,-0.6
19/10/2004,71,95,83,90,272,5.1,-2.0,0.50,4.0,24.6,3.0,1.7
20/10/2004,3,97,72,89,266,10.4,-1.1,0.00,0.0,23.0,3.6,5.0
21/10/2004,53,96,63,85,306,13.3,5.4,1.00,5.0,18.4,2.8,8.7
22/10/2004,55,100,76,94,310,11.8,4.7,6.50,10.0,15.0,3.2,7.1
23/10/2004,3,99,60,84,288,11.8,3.8,0.00,0.0,17.7,3.7,7.1
24/10/2004,3,96,59,81,270,14.3,4.4,0.00,0.0,19.0,3.6,8.9
25/10/2004,3,99,61,84,236,12.5,2.5,0.00,0.0,25.6,3.8,7.9
26/10/2004,61,99,75,90,181,10.6,5.2,9.80,22.0,41.2,3.9,7.6
27/10/2004,61,100,88,98,168,8.6,4.7,21.60,24.0,43.3,3.4,6.3
28/10/2004,51,100,70,89,191,6.9,2.8,1.50,10.0,30.7,4.1,4.4
29/10/2004,71,99,87,96,190,7.0,3.0,13.30,23.0,33.6,3.5,5.1
30/10/2004,71,100,61,83,231,7.7,2.0,1.90,9.0,23.6,2.9,5.0
31/10/2004,75,99,86,93,321,5.7,1.4,23.90,11.0,17.8,3.8,3.7
01/11/2004,63,99,89,97,257,10.7,3.9,18.30,21.0,30.5,2.9,6.8
02/11/2004,61,99,66,89,306,13.2,5.0,10.40,10.0,29.4,2.9,8.8
03/11/2004,3,100,59,83,320,12.1,3.8,0.00,0.0,22.8,3.5,7.2
04/11/2004,53,100,63,84,309,12.0,2.0,1.00,3.0,19.7,3.3,6.5
05/11/2004,3,100,53,81,320,11.9,1.2,0.00,0.0,24.9,5.1,5.9
06/11/2004,3,94,57,77,326,6.7,-0.5,0.00,0.0,25.0,3.8,3.6
07/11/2004,71,74,43,59,333,1.7,-4.5,0.70,4.0,31.4,4.7,-1.8
08/11/2004,1,60,29,48,349,-0.9,-7.3,0.00,0.0,33.5,5.3,-4.7
09/11/2004,3,61,34,50,334,-1.6,-8.1,0.00,0.0,21.1,3.9,-5.0
10/11/2004,75,95,64,82,344,-2.4,-4.7,10.60,21.0,23.7,4.7,-3.7
11/11/2004,73,92,75,86,328,0.5,-5.3,6.80,15.0,22.0,3.9,-2.4
12/11/2004,71,92,67,84,302,5.5,-2.6,0.00,0.0,17.0,4.2,1.1
13/11/2004,3,97,56,76,328,2.2,-6.7,0.00,0.0,38.5,7.3,-2.6
14/11/2004,3,68,46,60,334,-4.4,-11.2,0.00,0.0,53.0,8.7,-8.0
15/11/2004,3,71,47,60,323,-0.3,-8.5,0.00,0.0,37.3,7.2,-5.0
16/11/2004,3,62,40,49,314,2.1,-8.4,0.00,0.0,35.0,7.3,-3.3
17/11/2004,2,73,47,62,301,5.1,-5.9,0.00,0.0,25.8,4.6,-1.1
18/11/2004,3,83,56,75,300,6.2,-5.0,0.00,0.0,35.9,5.1,-0.1
19/11/2004,75,89,42,68,316,3.2,-9.5,3.50,4.0,56.2,6.9,-3.4
20/11/2004,71,57,38,47,302,-6.0,-11.0,0.10,1.0,46.2,7.3,-8.8
21/11/2004,1,57,38,46,299,-3.6,-11.0,0.00,0.0,41.8,6.3,-7.8
22/11/2004,3,63,41,51,296,1.9,-7.8,0.00,0.0,31.9,4.3,-2.6
23/11/2004,2,73,56,65,309,2.6,-6.1,0.00,0.0,43.4,6.0,-1.3
24/11/2004,2,78,44,64,311,2.4,-2.5,0.00,0.0,31.1,4.8,-0.5
25/11/2004,3,86,51,68,274,2.0,-2.3,0.00,0.0,18.3,2.7,-0.5
26/11/2004,1,85,65,76,294,4.1,-2.5,0.00,0.0,16.5,3.3,0.2
27/11/2004,3,82,52,71,319,2.9,-4.1,0.00,0.0,24.1,4.3,-1.3
28/11/2004,3,76,58,70,277,1.8,-4.0,0.00,0.0,24.8,3.0,-2.0
29/11/2004,73,97,74,86,288,-0.1,-2.9,6.20,17.0,19.9,2.1,-1.9
30/11/2004,75,99,90,96,328,-0.6,-2.7,19.50,24.0,25.2,2.7,-1.7
01/12/2004,75,96,78,89,275,-1.5,-9.0,8.40,13.0,31.6,3.5,-4.0
02/12/2004,71,95,77,88,296,-0.5,-10.2,0.00,0.0,30.9,3.8,-4.6
03/12/2004,71,97,73,88,299,1.8,-4.4,0.00,0.0,23.3,4.0,-1.6
04/12/2004,3,92,62,78,308,1.3,-6.3,0.00,0.0,18.3,4.4,-2.9
05/12/2004,71,92,71,81,307,2.3,-3.3,0.10,1.0,15.9,4.4,-1.0
06/12/2004,3,93,75,87,304,3.1,-3.6,0.00,0.0,20.2,5.4,-0.6
07/12/2004,3,86,56,73,304,4.5,-2.2,0.00,0.0,16.3,4.1,0.2
08/12/2004,3,77,57,70,304,4.2,-3.6,0.00,0.0,15.7,4.1,-0.7
09/12/2004,3,69,49,63,305,2.5,-3.5,0.00,0.0,15.3,4.4,-1.2
10/12/2004,1,56,31,43,303,2.3,-4.9,0.00,0.0,17.7,4.6,-2.2
11/12/2004,0,65,37,49,301,2.2,-4.7,0.00,0.0,16.4,4.5,-2.4
12/12/2004,0,68,44,57,301,2.8,-5.0,0.00,0.0,17.5,4.7,-2.1
13/12/2004,0,73,52,64,301,2.5,-6.1,0.00,0.0,18.7,4.7,-2.9
14/12/2004,0,68,48,62,305,1.9,-6.6,0.00,0.0,18.3,4.5,-3.2
15/12/2004,3,67,48,60,305,1.3,-8.1,0.00,0.0,18.2,4.5,-3.8
16/12/2004,71,94,65,78,294,-1.3,-7.4,0.50,3.0,22.0,3.6,-4.2
17/12/2004,71,97,71,90,282,0.3,-4.1,1.10,6.0,27.9,3.8,-2.6
18/12/2004,73,95,45,66,314,-3.7,-9.2,1.40,5.0,52.8,7.5,-6.6
19/12/2004,73,67,43,52,292,-4.2,-9.4,1.50,8.0,31.6,5.1,-7.1
20/12/2004,2,72,45,62,310,-5.6,-10.6,0.00,0.0,23.2,5.2,-8.6
21/12/2004,3,52,28,42,302,-4.6,-12.9,0.00,0.0,18.9,4.4,-9.5
22/12/2004,3,49,25,42,302,-4.7,-14.4,0.00,0.0,23.4,4.5,-10.0
23/12/2004,3,64,40,52,301,0.0,-13.9,0.00,0.0,36.3,5.6,-7.2
24/12/2004,3,86,50,70,301,1.9,-9.3,0.00,0.0,37.1,5.8,-4.3
25/12/2004,73,95,60,77,263,-2.3,-8.5,3.90,8.0,35.2,3.9,-4.8
26/12/2004,75,96,93,95,320,-2.3,-3.6,24.20,24.0,20.1,2.8,-3.0
27/12/2004,73,94,75,86,325,-2.6,-5.1,1.90,8.0,24.1,5.3,-3.5
28/12/2004,73,94,79,89,312,-3.3,-7.2,1.10,6.0,19.9,3.9,-5.1
29/12/2004,3,91,54,70,333,-5.2,-13.1,0.00,0.0,39.4,7.2,-7.9
30/12/2004,2,82,48,68,311,-4.4,-17.2,0.00,0.0,33.7,7.5,-11.4
31/12/2004,1,68,38,55,305,0.1,-14.2,0.00,0.0,26.1,5.3,-8.3
01/01/2005,3,82,58,69,303,-0.2,-10.2,0.00,0.0,27.5,5.0,-6.1
02/01/2005,3,81,56,73,307,0.9,-9.7,0.00,0.0,36.8,5.2,-5.5
03/01/2005,2,74,52,63,310,-6.0,-9.2,0.00,0.0,46.5,6.9,-7.4
04/01/2005,2,69,49,61,305,-0.3,-11.9,0.00,0.0,40.8,7.4,-5.8
05/01/2005,3,64,41,53,304,2.9,-6.1,0.00,0.0,29.4,5.2,-3.0
06/01/2005,71,75,53,63,306,-0.0,-7.4,0.00,0.0,43.5,6.2,-3.9
07/01/2005,2,80,48,66,303,3.2,-5.8,0.00,0.0,27.1,5.9,-2.5
08/01/2005,3,66,38,55,300,4.9,-4.2,0.00,0.0,25.1,5.1,-1.2
09/01/2005,3,73,52,64,304,2.7,-5.8,0.00,0.0,27.6,4.2,-2.7
10/01/2005,3,73,48,61,302,3.9,-4.6,0.00,0.0,18.9,3.7,-1.7
11/01/2005,0,73,48,64,305,3.2,-6.0,0.00,0.0,20.4,4.7,-2.7
12/01/2005,1,72,43,62,304,2.2,-5.8,0.00,0.0,18.0,4.1,-2.9
13/01/2005,71,79,52,66,310,-0.5,-7.0,0.30,2.0,31.1,5.4,-4.4
14/01/2005,3,84,47,68,306,-3.3,-9.7,0.00,0.0,39.5,7.2,-7.1
15/01/2005,2,66,35,54,300,-0.6,-9.7,0.00,0.0,24.5,4.4,-6.1
16/01/2005,1,53,37,46,297,0.3,-8.4,0.00,0.0,18.5,3.4,-5.1
17/01/2005,0,63,38,48,305,1.1,-12.5,0.00,0.0,18.9,3.7,-5.8
18/01/2005,73,89,46,66,296,-3.3,-10.3,1.90,6.0,28.5,3.8,-7.4
19/01/2005,73,88,47,65,321,-4.1,-9.8,0.30,1.0,42.7,7.1,-7.3
20/01/2005,71,75,47,63,299,-1.7,-10.6,1.90,13.0,46.1,6.7,-7.0
21/01/2005,73,83,50,71,303,0.3,-9.0,9.10,18.0,56.9,5.6,-4.6
22/01/2005,73,76,39,58,307,-5.5,-12.1,1.40,8.0,44.1,6.0,-9.3
23/01/2005,71,70,49,62,309,-7.6,-15.0,0.20,2.0,30.0,5.1,-11.2
24/01/2005,3,72,52,62,319,-8.8,-15.7,0.00,0.0,33.6,5.6,-13.2
25/01/2005,3,72,45,61,324,-11.6,-19.4,0.00,0.0,41.7,7.0,-15.6
26/01/2005,3,72,54,64,325,-11.6,-18.9,0.00,0.0,48.8,8.2,-15.4
27/01/2005,3,71,51,63,319,-10.4,-18.2,0.00,0.0,37.5,7.1,-14.8
28/01/2005,3,82,47,67,314,-11.9,-21.4,0.00,0.0,24.4,5.4,-16.8
