latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
46.015993,11.12606,1622.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),temperature_2m_mean (°C)
22/03/2009,1,3.8,-12.3,0.00,0.0,330,40.2,7.2,62,28,42,-3.3
23/03/2009,2,6.1,-4.1,0.00,0.0,306,39.4,5.9,63,31,44,0.8
24/03/2009,73,0.5,-4.9,1.80,5.0,324,50.9,7.6,76,28,51,-1.9
25/03/2009,73,0.4,-7.2,3.30,9.0,277,36.0,4.6,74,41,55,-3.4
26/03/2009,73,3.6,-5.5,1.60,5.0,299,37.2,5.1,79,24,53,-1.1
27/03/2009,71,3.3,-4.2,0.20,2.0,236,36.0,5.7,89,49,69,-0.1
28/03/2009,75,1.9,-1.5,17.20,22.0,196,41.9,5.2,98,78,94,-0.5
29/03/2009,75,-0.9,-3.0,27.50,24.0,15,20.5,3.3,100,89,95,-1.7
30/03/2009,73,5.6,-3.4,5.90,9.0,44,19.2,3.5,97,50,77,0.5
31/03/2009,71,7.6,-1.9,2.30,6.0,38,17.7,3.8,87,48,74,3.0
01/04/2009,73,8.3,0.6,5.60,11.0,44,21.3,3.8,94,50,76,3.8
02/04/2009,73,3.9,1.2,9.40,21.0,52,30.0,4.1,89,73,83,2.5
03/04/2009,73,7.0,0.4,0.80,2.0,28,15.6,2.9,92,53,77,3.3
04/04/2009,3,8.4,-3.5,0.00,0.0,21,19.4,3.8,86,44,68,3.3
05/04/2009,3,8.9,-0.1,0.00,0.0,42,15.6,2.9,77,47,65,4.4
06/04/2009,2,8.0,-1.3,0.00,0.0,274,14.8,3.0,78,48,63,4.2
07/04/2009,1,7.7,-2.3,0.00,0.0,229,18.2,3.4,81,51,68,3.5
08/04/2009,3,8.2,-2.5,0.00,0.0,246,16.5,3.1,76,52,66,3.8
09/04/2009,1,8.8,-1.5,0.00,0.0,211,17.6,3.2,80,49,67,4.4
10/04/2009,51,6.8,-0.7,0.10,1.0,191,24.1,4.6,96,55,74,3.7
11/04/2009,3,7.2,-2.5,0.00,0.0,163,21.2,3.6,93,50,70,3.3
12/04/2009,3,8.7,-1.4,0.00,0.0,114,15.5,3.0,87,47,65,4.8
13/04/2009,2,10.4,0.3,0.00,0.0,43,24.2,4.8,78,36,57,5.7
14/04/2009,71,9.6,1.0,0.10,1.0,264,17.8,3.4,74,38,56,5.8
15/04/2009,51,8.2,1.1,0.60,3.0,222,24.9,4.7,74,50,62,4.9
16/04/2009,73,4.6,1.0,15.80,17.0,184,38.5,4.2,98,63,84,2.2
17/04/2009,71,4.7,-2.1,3.90,7.0,232,24.9,4.3,97,67,84,1.3
18/04/2009,73,3.8,-1.5,4.10,9.0,184,17.1,3.4,89,70,80,1.5
19/04/2009,71,4.0,0.4,3.20,10.0,49,26.1,4.3,85,67,78,2.3
20/04/2009,73,6.1,1.7,2.00,9.0,39,24.5,3.9,88,66,77,3.5
21/04/2009,71,7.9,2.9,1.30,8.0,20,31.4,4.8,86,56,71,4.6
22/04/2009,3,11.8,1.5,0.00,0.0,11,29.5,4.5,79,29,55,6.4
23/04/2009,51,6.1,1.3,0.60,5.0,348,27.5,4.1,70,49,61,3.8
24/04/2009,73,4.3,-1.2,2.60,6.0,132,22.2,4.0,77,58,68,1.6
25/04/2009,3,6.0,-0.7,0.00,0.0,194,24.6,4.8,82,55,70,3.0
26/04/2009,73,3.8,1.0,9.60,14.0,158,29.8,4.0,97,75,86,2.3
27/04/2009,75,3.9,0.6,38.00,24.0,102,41.5,2.8,98,94,96,2.0
28/04/2009,75,3.0,0.3,20.80,24.0,97,27.3,3.4,97,88,92,1.9
29/04/2009,75,2.9,-1.5,20.70,19.0,66,24.2,3.4,99,80,91,0.8
30/04/2009,51,5.2,-0.7,0.50,3.0,10,34.4,5.7,80,47,64,2.3
01/05/2009,3,11.0,0.5,0.00,0.0,8,25.4,4.8,67,34,48,6.2
02/05/2009,2,9.7,2.9,0.00,0.0,355,35.5,6.1,65,36,51,6.3
03/05/2009,51,9.8,1.2,0.20,1.0,352,21.3,4.2,73,36,54,6.2
04/05/2009,73,6.5,1.9,5.70,12.0,7,21.2,3.3,86,67,76,4.2
05/05/2009,3,9.0,-0.9,0.00,0.0,354,23.0,2.9,83,38,58,4.5
06/05/2009,51,11.4,2.7,0.40,3.0,302,25.1,2.8,70,51,61,7.3
07/05/2009,51,13.2,2.3,0.20,1.0,236,24.1,4.3,79,45,64,8.7
08/05/2009,61,11.3,3.9,4.40,7.0,228,22.3,3.7,98,63,77,8.5
09/05/2009,63,11.3,5.0,8.80,11.0,204,22.7,4.0,96,67,83,7.9
10/05/2009,61,12.4,4.3,3.20,7.0,232,28.5,4.9,98,63,80,8.5
11/05/2009,63,13.5,3.8,6.20,5.0,242,28.8,4.8,98,53,73,9.4
12/05/2009,61,14.3,6.2,3.60,7.0,242,31.8,4.7,82,59,69,10.5
13/05/2009,63,13.1,5.0,10.10,10.0,236,34.0,4.5,92,64,77,9.8
14/05/2009,51,11.5,4.9,0.30,3.0,206,31.8,5.5,95,61,76,8.7
15/05/2009,61,10.2,5.7,9.70,17.0,166,26.9,3.5,92,72,84,7.4
16/05/2009,61,11.9,3.9,2.80,8.0,207,27.5,4.8,96,62,78,8.4
17/05/2009,51,13.9,6.6,0.70,4.0,212,26.4,4.5,91,54,72,10.5
18/05/2009,53,15.3,6.8,3.40,9.0,221,26.3,4.2,89,53,68,11.4
19/05/2009,61,14.9,4.6,3.50,10.0,238,20.2,3.7,87,57,70,10.7
20/05/2009,53,16.3,5.8,2.30,5.0,235,22.0,3.9,84,49,66,11.8
21/05/2009,63,16.4,6.7,2.90,2.0,231,25.2,4.4,90,56,71,12.2
22/05/2009,55,17.2,5.9,3.00,5.0,251,35.3,5.1,93,58,71,13.0
23/05/2009,61,18.6,6.3,2.90,2.0,255,24.7,4.1,89,56,73,13.4
24/05/2009,51,20.6,8.2,0.40,2.0,293,24.6,3.7,86,49,71,14.2
25/05/2009,53,21.7,5.0,0.90,2.0,269,24.4,3.9,91,38,64,14.5
26/05/2009,51,20.0,9.1,1.80,8.0,237,32.5,4.3,85,34,59,14.6
27/05/2009,55,13.7,5.7,6.80,12.0,16,30.6,5.0,86,45,60,10.5
28/05/2009,2,15.1,5.8,0.00,0.0,7,25.7,3.1,74,40,52,10.7
29/05/2009,2,14.7,6.6,0.00,0.0,358,35.1,5.7,74,37,50,10.2
30/05/2009,55,12.0,3.7,2.10,6.0,205,24.3,3.7,76,43,54,7.7
31/05/2009,71,8.7,3.3,13.20,19.0,155,18.7,3.0,93,73,84,5.8
01/06/2009,51,13.4,-0.8,0.20,2.0,59,25.1,4.8,99,41,68,7.5
02/06/2009,51,15.4,5.2,0.10,1.0,19,31.8,5.3,72,34,50,10.9
03/06/2009,51,16.1,7.3,0.30,2.0,331,24.6,3.2,68,40,51,12.0
04/06/2009,61,12.9,6.0,9.10,11.0,242,25.8,3.7,90,57,71,9.7
05/06/2009,61,11.8,6.8,9.70,14.0,221,33.0,5.4,95,76,87,9.1
06/06/2009,63,9.7,5.8,44.10,22.0,194,61.9,5.4,99,81,93,7.3
07/06/2009,61,11.5,4.9,6.40,11.0,213,35.1,4.9,92,60,76,8.6
08/06/2009,53,11.3,4.7,4.80,13.0,206,36.8,5.7,87,66,75,8.7
09/06/2009,61,12.9,6.2,6.50,15.0,202,40.3,5.9,88,56,75,9.3
10/06/2009,61,12.4,5.3,7.70,12.0,222,25.9,3.9,92,64,77,9.3
11/06/2009,61,15.2,5.8,4.60,10.0,267,31.1,4.6,89,57,71,11.0
12/06/2009,2,15.8,6.9,0.00,0.0,291,31.6,4.6,77,39,56,11.9
13/06/2009,51,16.6,8.8,1.50,5.0,244,28.2,4.0,81,47,65,12.7
14/06/2009,55,18.7,7.3,2.10,5.0,223,27.9,5.0,86,51,71,13.8
15/06/2009,55,16.2,10.8,5.80,12.0,226,38.8,5.4,90,73,81,13.6
16/06/2009,63,17.3,10.3,8.80,11.0,252,32.0,4.2,93,69,81,13.9
17/06/2009,53,14.6,9.2,4.50,10.0,197,20.5,3.2,89,68,78,12.0
18/06/2009,51,19.1,6.5,0.30,3.0,204,23.1,4.3,95,50,74,13.7
19/06/2009,63,16.5,10.3,27.10,15.0,218,23.4,4.1,93,72,84,13.1
20/06/2009,63,13.6,6.0,13.70,14.0,32,29.2,4.7,94,47,69,9.8
21/06/2009,51,11.9,5.4,0.30,2.0,38,29.7,4.9,71,42,55,8.9
22/06/2009,53,10.7,4.4,2.10,9.0,8,37.4,6.1,61,43,52,7.9
23/06/2009,71,10.6,3.4,1.20,6.0,356,44.3,6.3,79,53,65,7.5
24/06/2009,61,15.2,6.1,3.30,4.0,13,31.2,5.2,79,57,63,10.6
25/06/2009,63,14.9,8.7,14.90,13.0,184,18.5,2.9,88,59,73,11.4
26/06/2009,63,14.2,6.5,9.30,12.0,231,17.9,2.8,94,77,86,10.7
27/06/2009,63,14.1,7.0,8.10,8.0,323,19.2,2.8,97,72,87,10.5
28/06/2009,61,16.3,5.3,4.60,7.0,212,19.2,3.6,98,52,77,12.1
29/06/2009,63,17.4,9.6,12.80,11.0,183,18.9,3.2,88,58,79,13.2
30/06/2009,61,17.1,9.8,4.00,6.0,195,17.4,2.7,88,62,78,13.6
01/07/2009,61,17.4,8.2,5.50,7.0,160,17.6,3.0,97,51,74,13.4
02/07/2009,63,17.7,6.5,6.90,7.0,251,17.4,2.9,97,57,77,12.8
03/07/2009,63,17.8,8.6,8.80,8.0,270,19.0,2.4,88,60,74,14.0
04/07/2009,63,17.6,9.2,7.70,9.0,201,17.4,2.6,89,60,75,13.8
05/07/2009,61,17.8,9.4,5.30,10.0,207,17.8,3.0,88,49,72,13.8
06/07/2009,61,15.8,10.2,17.50,17.0,208,17.1,2.5,94,73,82,12.9
07/07/2009,61,13.3,8.1,12.30,15.0,207,25.0,3.6,94,78,87,10.7
08/07/2009,55,15.1,6.1,5.10,10.0,303,25.7,4.1,88,42,68,10.4
09/07/2009,61,13.4,5.4,9.90,13.0,216,20.7,3.2,87,59,76,9.6
10/07/2009,63,12.4,6.8,8.30,9.0,286,19.9,2.6,85,67,79,9.0
11/07/2009,61,12.0,4.7,10.30,10.0,202,21.5,3.2,92,70,77,8.7
12/07/2009,51,13.8,6.4,1.70,8.0,219,23.6,4.0,88,64,76,10.6
13/07/2009,51,17.7,8.1,0.60,5.0,208,25.2,4.4,92,62,77,13.5
14/07/2009,61,18.8,10.3,3.80,9.0,206,28.2,5.2,98,65,81,14.8
15/07/2009,63,19.0,10.5,8.90,6.0,237,29.4,4.0,97,63,81,15.1
16/07/2009,53,19.3,8.4,3.30,7.0,226,19.9,4.0,96,61,79,15.0
17/07/2009,63,18.7,8.8,32.80,16.0,192,41.0,4.2,100,70,88,13.3
18/07/2009,73,11.6,5.5,19.80,15.0,349,45.0,5.5,99,49,73,8.9
19/07/2009,51,14.9,4.3,0.20,1.0,236,27.6,4.9,71,42,56,10.5
20/07/2009,2,15.8,7.1,0.00,0.0,220,27.0,4.4,80,56,68,12.0
21/07/2009,63,17.9,8.1,7.90,7.0,224,25.7,3.9,91,60,76,13.1
22/07/2009,61,18.6,9.3,3.90,6.0,229,34.4,5.3,92,63,78,14.4
23/07/2009,51,20.2,9.9,0.10,1.0,219,50.7,6.7,93,50,70,15.8
24/07/2009,63,19.0,11.3,13.90,14.0,227,38.7,6.0,91,61,76,15.1
25/07/2009,51,16.9,9.0,0.70,4.0,341,26.0,3.7,90,43,63,13.2
26/07/2009,51,15.6,9.0,1.60,6.0,206,24.8,4.2,88,59,70,12.5
27/07/2009,3,17.5,9.8,0.00,0.0,208,24.3,4.7,81,58,70,13.8
28/07/2009,61,17.6,10.6,9.30,16.0,236,20.9,3.4,90,58,75,13.8
29/07/2009,51,19.3,9.9,0.30,1.0,207,22.0,4.1,94,54,73,14.8
30/07/2009,63,19.4,11.4,10.00,11.0,237,19.1,3.3,92,63,77,15.1
31/07/2009,63,16.6,11.3,23.40,16.0,188,23.6,3.3,88,73,79,13.7
01/08/2009,61,18.3,10.2,6.00,9.0,220,26.2,4.6,94,68,80,14.6
02/08/2009,63,17.5,11.0,10.60,10.0,222,35.3,4.6,95,73,82,13.9
03/08/2009,61,13.4,5.9,15.30,18.0,0,24.7,2.9,99,82,91,9.9
04/08/2009,51,17.2,8.8,0.30,2.0,24,29.4,4.9,85,45,62,13.0
05/08/2009,3,17.7,9.1,0.00,0.0,158,21.0,4.3,80,51,61,13.8
06/08/2009,61,18.2,10.6,4.50,11.0,211,18.1,3.7,91,61,76,14.4
07/08/2009,63,17.1,10.3,12.60,17.0,194,18.2,3.6,95,76,85,13.7
08/08/2009,63,16.4,10.6,19.20,20.0,207,16.3,2.8,94,73,85,13.1
09/08/2009,63,16.6,8.0,15.70,21.0,183,21.2,3.2,100,72,85,12.6
10/08/2009,61,15.5,10.3,15.10,20.0,218,21.7,3.2,95,79,85,12.6
11/08/2009,51,17.5,6.2,0.50,3.0,303,21.6,3.7,98,50,76,13.0
12/08/2009,53,17.1,9.3,2.40,11.0,211,19.9,3.6,94,62,78,13.7
13/08/2009,63,17.6,10.7,8.40,10.0,239,20.9,3.7,94,60,80,13.8
14/08/2009,61,16.6,8.9,6.10,10.0,227,21.8,4.1,97,61,83,13.0
15/08/2009,51,18.1,9.0,0.90,6.0,215,20.7,4.1,98,59,80,13.9
16/08/2009,55,19.3,10.9,3.40,6.0,247,16.4,3.4,92,58,75,15.0
17/08/2009,51,19.8,11.0,0.70,4.0,246,18.9,3.7,85,46,67,15.9
18/08/2009,55,21.1,11.5,2.80,4.0,268,19.4,3.9,82,46,68,16.2
19/08/2009,61,20.3,11.7,3.30,5.0,231,19.0,3.9,82,60,74,16.1
20/08/2009,61,20.1,11.7,2.30,4.0,232,19.4,4.1,89,67,79,16.1
21/08/2009,61,20.6,11.1,4.40,7.0,254,18.8,3.3,94,59,77,16.1
22/08/2009,63,17.7,10.7,13.60,10.0,310,20.2,3.5,91,67,81,13.8
23/08/2009,51,16.8,8.5,0.20,2.0,183,23.7,4.3,90,58,71,13.2
24/08/2009,51,17.2,10.6,0.20,2.0,182,21.9,3.9,85,61,75,13.7
25/08/2009,63,17.0,11.0,6.90,8.0,202,20.5,3.7,90,62,77,13.9
26/08/2009,63,17.0,8.9,7.00,11.0,231,27.5,4.4,97,75,83,13.3
27/08/2009,61,18.0,7.8,5.20,7.0,230,20.7,3.9,98,69,84,13.6
28/08/2009,53,18.6,10.0,1.60,5.0,223,20.6,3.9,94,57,76,14.8
29/08/2009,63,15.0,9.4,13.00,14.0,348,25.5,3.9,91,68,79,12.1
30/08/2009,3,14.2,7.2,0.00,0.0,146,21.6,4.4,78,56,66,10.5
31/08/2009,3,16.5,8.0,0.00,0.0,205,22.2,4.4,84,54,69,12.3
01/09/2009,2,18.0,6.1,0.00,0.0,230,22.6,4.4,97,56,72,13.0
02/09/2009,61,17.5,9.7,5.80,8.0,219,24.1,4.1,91,64,78,13.2
03/09/2009,61,14.2,10.9,5.80,9.0,216,34.8,5.0,96,85,90,12.4
04/09/2009,61,14.1,10.5,12.60,15.0,225,40.8,6.2,96,73,88,12.1
05/09/2009,53,13.4,5.2,2.30,5.0,354,29.2,4.7,83,40,59,9.3
06/09/2009,3,12.7,3.3,0.00,0.0,98,21.1,3.6,85,44,62,8.6
07/09/2009,3,14.0,6.6,0.00,0.0,194,15.6,3.0,80,53,65,10.0
08/09/2009,51,14.9,5.5,0.30,1.0,160,18.4,3.8,91,50,71,10.4
09/09/2009,51,12.3,7.9,0.50,4.0,152,17.1,3.1,87,59,69,9.7
10/09/2009,51,14.6,4.3,0.60,3.0,36,18.4,3.2,95,52,72,10.0
11/09/2009,61,15.1,7.7,3.90,5.0,20,25.5,3.9,81,44,59,11.7
12/09/2009,61,12.8,6.7,1.90,5.0,46,20.4,3.8,70,54,60,10.3
13/09/2009,63,12.7,5.6,10.30,10.0,264,16.4,2.8,96,63,77,9.0
14/09/2009,73,5.4,3.4,18.00,17.0,47,18.4,3.3,98,85,91,4.4
15/09/2009,51,11.4,3.0,0.10,1.0,95,20.2,3.6,86,58,76,7.0
16/09/2009,61,8.7,6.1,29.40,24.0,22,21.0,3.5,94,82,88,7.5
17/09/2009,55,13.6,5.4,1.80,4.0,235,15.1,3.3,97,61,80,9.9
18/09/2009,51,13.2,7.9,0.50,4.0,185,19.1,3.6,93,67,82,10.4
19/09/2009,51,12.2,7.3,1.50,7.0,186,17.4,3.3,97,72,85,10.0
20/09/2009,3,14.1,5.3,0.00,0.0,91,16.2,3.5,96,55,73,10.4
21/09/2009,3,14.4,6.9,0.00,0.0,69,17.7,3.2,87,55,69,10.8
22/09/2009,3,14.7,6.4,0.00,0.0,185,16.2,3.5,95,56,74,10.7
23/09/2009,3,14.9,6.8,0.00,0.0,179,16.0,3.2,94,61,78,11.3
24/09/2009,51,14.4,7.5,0.60,5.0,197,13.8,3.0,96,62,78,11.2
25/09/2009,61,12.4,8.4,8.30,17.0,14,13.6,2.7,92,75,82,10.3
26/09/2009,55,11.8,6.0,6.70,17.0,196,14.7,2.9,98,76,87,8.8
27/09/2009,51,12.3,5.5,0.10,1.0,159,15.2,3.2,98,62,80,9.0
28/09/2009,51,13.7,3.8,0.10,1.0,288,15.3,3.1,97,57,77,9.5
29/09/2009,3,15.5,4.1,0.00,0.0,289,20.1,3.7,92,48,71,10.4
30/09/2009,51,14.9,5.3,0.40,2.0,232,20.7,4.0,92,61,80,10.3
01/10/2009,53,13.1,8.2,2.10,8.0,232,19.2,3.2,97,62,82,10.2
02/10/2009,55,12.0,5.0,1.90,5.0,324,20.6,3.6,87,53,74,8.5
03/10/2009,3,10.4,4.9,0.00,0.0,216,20.8,3.8,95,62,78,7.4
04/10/2009,3,11.9,4.3,0.00,0.0,230,21.5,3.9,87,56,77,7.8
05/10/2009,3,11.8,5.0,0.00,0.0,234,24.1,4.1,97,63,82,8.5
06/10/2009,3,14.3,4.7,0.00,0.0,241,23.6,4.1,98,60,82,9.8
07/10/2009,3,14.7,5.0,0.00,0.0,231,22.2,4.1,99,62,83,10.1
08/10/2009,51,14.7,5.1,0.30,2.0,228,32.7,4.8,100,60,84,9.9
09/10/2009,63,12.2,6.7,5.90,9.0,232,24.5,3.9,98,75,89,8.9
10/10/2009,53,10.9,5.4,2.40,5.0,309,18.2,3.4,98,78,88,7.7
11/10/2009,3,12.1,0.4,0.00,0.0,277,27.6,5.0,95,46,79,6.3
12/10/2009,73,7.0,-0.6,2.60,7.0,331,53.9,6.8,92,33,64,4.9
13/10/2009,1,6.0,-1.6,0.00,0.0,348,47.8,4.9,67,29,41,2.2
14/10/2009,2,2.3,-2.2,0.00,0.0,6,30.3,4.6,71,32,46,0.1
15/10/2009,3,1.6,-5.0,0.00,0.0,11,22.3,3.8,49,34,40,-1.5
16/10/2009,51,4.2,-3.6,0.10,1.0,321,28.0,4.1,70,45,53,0.2
17/10/2009,71,2.1,-2.1,0.40,4.0,350,29.7,4.4,74,48,62,-0.0
18/10/2009,3,2.6,-2.4,0.00,0.0,12,26.7,4.7,63,36,49,-0.0
19/10/2009,2,2.9,-3.7,0.00,0.0,318,20.4,4.2,78,41,52,-0.7
20/10/2009,3,1.9,-2.7,0.00,0.0,226,20.2,3.7,87,59,75,-0.7
21/10/2009,71,4.9,-1.4,3.70,7.0,221,34.0,4.0,91,67,82,1.1
22/10/2009,75,4.3,-1.9,27.30,16.0,297,25.9,2.1,99,84,92,2.0
23/10/2009,73,6.6,-5.4,5.20,9.0,343,29.6,5.9,100,62,85,1.0
24/10/2009,3,8.8,1.8,0.00,0.0,351,31.0,5.3,84,52,67,4.8
25/10/2009,3,10.4,-1.3,0.00,0.0,322,15.6,3.1,86,45,67,5.0
26/10/2009,1,10.0,0.7,0.00,0.0,317,15.7,2.9,85,57,71,5.4
27/10/2009,3,8.8,-1.9,0.00,0.0,315,20.8,3.6,90,54,73,4.3
28/10/2009,3,9.8,0.0,0.00,0.0,311,19.7,3.3,89,54,71,4.7
29/10/2009,3,11.7,1.6,0.00,0.0,327,19.7,3.1,87,45,65,6.0
30/10/2009,3,6.1,-1.8,0.00,0.0,255,18.7,3.2,96,72,87,2.1
31/10/2009,3,5.1,-0.2,0.00,0.0,294,18.7,2.7,96,75,87,2.2
01/11/2009,3,7.3,-3.8,0.00,0.0,279,20.6,4.4,97,53,79,1.7
02/11/2009,75,1.0,-3.0,27.20,14.0,263,30.8,4.1,99,86,95,-0.7
03/11/2009,73,2.5,-3.8,2.40,7.0,332,34.6,5.5,98,42,72,-1.8
04/11/2009,73,-0.8,-5.2,4.10,14.0,280,27.8,3.9,92,75,84,-2.9
05/11/2009,73,-0.2,-8.9,1.10,4.0,304,19.9,3.5,97,66,86,-3.4
06/11/2009,75,0.5,-4.4,9.20,16.0,351,22.1,4.6,95,72,85,-2.6
07/11/2009,73,0.3,-9.2,0.80,4.0,285,25.8,4.4,97,68,85,-3.6
08/11/2009,73,-1.8,-3.5,12.90,24.0,19,29.0,4.6,97,84,93,-2.6
09/11/2009,73,0.4,-4.2,4.00,9.0,2,16.7,3.4,95,73,87,-2.4
10/11/2009,73,1.8,-7.0,1.70,4.0,331,24.8,5.3,89,53,74,-2.9
11/11/2009,2,0.8,-7.0,0.00,0.0,326,24.0,5.5,80,47,67,-3.9
12/11/2009,51,2.6,-12.7,0.30,1.0,303,27.1,4.8,96,47,74,-4.5
13/11/2009,3,3.7,-4.4,0.00,0.0,276,23.6,4.3,85,63,76,-0.3
14/11/2009,3,4.0,-0.1,0.00,0.0,260,32.8,5.4,95,82,87,1.7
15/11/2009,3,4.7,-3.7,0.00,0.0,280,28.4,4.9,96,70,86,0.7
16/11/2009,3,5.5,-0.0,0.00,0.0,281,29.8,4.6,96,75,84,2.9
17/11/2009,3,5.4,-3.8,0.00,0.0,292,28.9,4.6,99,73,89,0.6
18/11/2009,51,6.8,-7.2,0.60,3.0,290,29.7,4.3,99,71,90,-0.1
19/11/2009,3,6.9,-5.5,0.00,0.0,307,21.3,4.0,99,60,81,0.5
20/11/2009,3,8.3,-0.4,0.00,0.0,289,28.2,4.4,83,57,69,3.0
21/11/2009,3,7.7,-1.9,0.00,0.0,295,23.9,4.3,78,49,68,2.1
22/11/2009,3,4.7,-1.6,0.00,0.0,268,31.8,5.0,91,66,76,1.1
23/11/2009,71,5.2,0.3,0.50,3.0,265,31.2,4.9,91,60,82,1.9
24/11/2009,71,6.3,-1.4,0.20,1.0,296,32.7,5.3,89,56,71,2.2
25/11/2009,3,5.6,-2.6,0.00,0.0,273,31.9,4.9,92,64,82,0.7
26/11/2009,71,2.4,-1.6,1.70,10.0,251,35.5,4.6,95,82,90,0.2
27/11/2009,71,2.6,-0.7,1.30,9.0,241,31.3,4.2,97,77,90,0.6
28/11/2009,3,2.9,-3.6,0.00,0.0,251,27.7,4.4,96,63,84,-0.5
29/11/2009,75,-0.3,-3.1,11.70,15.0,198,43.9,5.0,99,88,94,-1.7
30/11/2009,75,-0.7,-2.9,84.80,24.0,146,58.1,1.7,100,95,98,-1.9
01/12/2009,73,0.1,-3.5,1.70,9.0,336,23.2,3.9,99,65,83,-1.8
02/12/2009,3,-1.2,-8.6,0.00,0.0,319,21.7,5.0,87,55,71,-4.7
03/12/2009,3,-2.0,-11.3,0.00,0.0,312,18.3,3.3,96,60,81,-6.5
04/12/2009,73,-4.5,-6.0,11.20,23.0,344,28.8,5.2,92,80,87,-5.2
05/12/2009,71,-0.6,-7.1,0.00,0.0,322,23.6,5.4,81,59,69,-4.1
06/12/2009,3,-0.3,-5.6,0.00,0.0,306,23.6,4.5,80,64,71,-3.4
07/12/2009,73,0.7,-5.0,2.10,7.0,295,24.9,4.4,87,66,78,-2.1
08/12/2009,73,0.1,-3.6,5.60,14.0,317,36.9,5.3,93,51,79,-1.5
09/12/2009,1,-2.1,-8.1,0.00,0.0,324,42.2,8.4,80,53,63,-5.0
10/12/2009,3,0.2,-7.9,0.00,0.0,316,33.1,6.8,76,55,68,-4.3
11/12/2009,3,-3.2,-6.9,0.00,0.0,320,40.0,7.4,76,63,70,-5.0
12/12/2009,3,-3.2,-10.1,0.00,0.0,334,23.9,5.2,83,53,69,-6.5
13/12/2009,73,-6.1,-8.2,1.50,7.0,0,14.0,1.9,82,73,78,-7.3
14/12/2009,3,-4.6,-10.6,0.00,0.0,325,17.9,4.6,83,55,72,-8.2
15/12/2009,3,-5.8,-13.8,0.00,0.0,322,16.6,3.7,93,57,77,-10.2
16/12/2009,3,-8.4,-13.9,0.00,0.0,315,20.4,3.8,93,53,79,-11.5
17/12/2009,3,-9.0,-15.4,0.00,0.0,320,23.5,4.3,92,49,74,-13.0
18/12/2009,71,-9.8,-17.8,0.00,0.0,313,23.5,5.1,74,46,66,-14.2
19/12/2009,71,-11.3,-15.2,0.80,5.0,331,28.5,6.0,75,36,57,-13.2
20/12/2009,3,-10.3,-20.5,0.00,0.0,310,34.4,6.9,83,38,65,-15.2
21/12/2009,73,-7.8,-14.3,4.10,9.0,272,45.6,4.8,89,72,83,-10.8
22/12/2009,75,-2.6,-7.7,13.10,17.0,260,42.4,3.1,97,77,86,-5.1
23/12/2009,75,0.5,-3.7,24.30,15.0,237,41.6,4.9,97,70,87,-1.9
24/12/2009,75,0.1,-2.4,30.80,24.0,272,41.2,2.3,96,85,90,-1.2
25/12/2009,75,0.4,-3.8,29.60,18.0,295,46.3,4.7,99,70,91,-0.9
26/12/2009,3,-4.1,-14.0,0.00,0.0,317,24.0,5.2,84,59,70,-7.8
27/12/2009,3,-2.8,-10.7,0.00,0.0,316,28.3,6.6,75,50,63,-7.6
28/12/2009,71,-3.6,-13.5,0.00,0.0,305,30.5,5.3,77,48,66,-9.0
29/12/2009,3,-2.4,-11.1,0.00,0.0,300,27.2,4.6,84,56,71,-7.1
30/12/2009,73,-0.4,-9.1,2.00,7.0,294,36.5,3.5,94,76,85,-4.5
31/12/2009,73,-1.0,-9.5,2.10,7.0,303,32.4,4.8,99,83,90,-4.2
01/01/2010,3,-1.5,-8.2,0.00,0.0,320,19.6,5.0,94,75,84,-4.5
02/01/2010,71,-4.7,-11.0,0.20,2.0,336,41.1,7.8,89,35,63,-7.4
03/01/2010,3,-7.0,-15.1,0.00,0.0,310,33.9,6.6,61,34,48,-11.1
04/01/2010,71,-7.7,-14.7,0.20,2.0,311,24.9,4.0,78,53,65,-11.5
05/01/2010,3,-6.2,-16.4,0.00,0.0,319,22.7,4.2,91,59,77,-11.4
06/01/2010,3,-3.2,-10.4,0.00,0.0,304,22.8,3.6,94,60,78,-7.4
07/01/2010,71,-4.2,-9.4,0.50,3.0,299,29.5,4.2,91,55,78,-7.1
08/01/2010,73,-3.8,-7.7,13.90,24.0,343,22.3,3.8,93,85,88,-5.8
09/01/2010,75,-2.5,-5.9,13.40,13.0,358,29.3,4.2,97,77,87,-4.3
10/01/2010,73,-3.0,-5.9,3.70,9.0,289,13.8,2.5,93,76,86,-4.7
11/01/2010,3,-4.4,-13.4,0.00,0.0,292,18.9,3.4,96,71,86,-7.8
12/01/2010,71,-5.3,-10.3,0.00,0.0,302,17.6,3.1,94,72,85,-7.8
13/01/2010,3,-5.9,-12.6,0.00,0.0,309,17.8,4.1,95,66,82,-9.2
14/01/2010,71,-4.6,-10.1,0.00,0.0,304,15.4,3.1,92,72,84,-7.6
15/01/2010,3,-4.1,-16.3,0.00,0.0,317,21.6,4.6,94,53,77,-9.9
