latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
45.51845,10.737833,110.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),winddirection_10m_dominant (°),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),temperature_2m_mean (°C)
27/01/1993,3,83,55,71,281,9.1,0.6,0.00,0.0,18.2,8.4,4.3
28/01/1993,3,84,63,75,69,7.8,2.9,0.00,0.0,11.4,4.1,5.0
29/01/1993,3,87,72,82,287,8.5,3.7,0.00,0.0,8.8,3.7,5.7
30/01/1993,3,98,66,80,79,5.2,1.7,0.00,0.0,24.3,12.3,3.7
31/01/1993,0,84,67,76,75,4.7,0.8,0.00,0.0,9.6,4.3,2.5
01/02/1993,1,85,59,76,283,9.0,0.4,0.00,0.0,13.7,7.3,4.4
02/02/1993,3,79,47,69,295,10.7,2.5,0.00,0.0,8.3,4.3,6.1
03/02/1993,2,79,41,65,294,13.4,3.1,0.00,0.0,8.7,4.3,7.7
04/02/1993,3,79,48,67,289,12.5,3.8,0.00,0.0,8.3,3.7,7.9
05/02/1993,3,83,56,72,279,11.0,4.4,0.00,0.0,10.1,5.2,7.3
06/02/1993,0,81,63,73,282,11.3,4.2,0.00,0.0,14.1,7.0,7.2
07/02/1993,3,83,58,75,45,11.5,4.5,0.00,0.0,12.6,5.2,7.5
08/02/1993,1,89,75,82,72,9.4,2.8,0.00,0.0,10.3,3.9,6.2
09/02/1993,2,93,76,87,64,8.7,1.8,0.00,0.0,9.6,3.1,5.4
10/02/1993,3,96,73,85,309,8.2,1.8,0.00,0.0,9.3,4.1,4.9
11/02/1993,2,92,64,79,324,10.0,1.4,0.00,0.0,10.2,3.6,6.2
12/02/1993,0,83,63,77,38,9.0,3.9,0.00,0.0,10.0,3.6,6.1
13/02/1993,0,81,63,75,281,9.8,3.6,0.00,0.0,10.8,6.1,6.5
14/02/1993,0,84,62,75,24,10.8,3.1,0.00,0.0,9.3,3.6,6.7
15/02/1993,1,91,61,78,81,6.4,1.7,0.00,0.0,22.3,10.8,3.9
16/02/1993,3,86,58,71,79,5.1,1.7,0.00,0.0,14.3,6.9,3.1
17/02/1993,3,80,58,70,275,5.9,-0.3,0.00,0.0,15.1,6.5,2.9
18/02/1993,0,84,58,76,111,9.6,2.5,0.00,0.0,9.7,4.1,5.5
19/02/1993,1,88,64,80,45,9.3,2.7,0.00,0.0,14.1,5.6,5.2
20/02/1993,3,86,41,61,291,10.2,1.3,0.00,0.0,16.9,8.1,5.9
21/02/1993,3,62,24,46,297,10.5,2.0,0.00,0.0,28.8,13.2,5.6
22/02/1993,2,62,19,38,342,6.2,0.8,0.00,0.0,20.6,10.6,3.3
23/02/1993,3,50,19,32,42,4.2,-1.6,0.00,0.0,12.8,5.6,1.4
24/02/1993,3,49,27,38,300,4.8,-1.6,0.00,0.0,15.1,7.6,1.5
25/02/1993,0,66,36,49,288,6.7,1.1,0.00,0.0,10.8,4.5,3.6
26/02/1993,2,67,40,54,77,7.0,2.4,0.00,0.0,12.1,4.7,4.3
27/02/1993,51,78,52,65,72,8.2,1.7,0.30,1.0,22.1,10.2,4.7
28/02/1993,53,85,73,80,60,4.7,3.4,8.20,17.0,40.1,20.9,4.2
01/03/1993,61,81,69,77,66,7.4,4.5,13.70,24.0,58.8,30.3,6.0
02/03/1993,55,94,71,81,81,6.7,3.3,9.50,20.0,36.7,17.6,5.0
03/03/1993,3,99,70,85,290,7.6,2.1,0.00,0.0,13.0,5.7,4.8
04/03/1993,73,95,81,90,97,3.8,0.5,7.30,15.0,18.2,9.0,2.9
05/03/1993,71,97,42,72,73,5.9,-1.7,0.20,1.0,12.8,5.1,2.0
06/03/1993,1,92,50,71,92,8.2,-1.2,0.00,0.0,14.9,5.7,3.1
07/03/1993,0,95,48,76,80,10.9,-0.7,0.00,0.0,15.4,7.1,4.8
08/03/1993,51,88,51,71,93,7.8,1.7,0.60,3.0,16.7,6.6,4.6
09/03/1993,0,88,53,70,289,8.8,0.2,0.00,0.0,11.4,4.7,4.9
10/03/1993,0,89,63,76,275,10.0,1.2,0.00,0.0,11.1,4.8,5.8
11/03/1993,1,82,60,73,289,11.0,2.7,0.00,0.0,13.9,5.2,7.0
12/03/1993,3,86,66,76,294,11.0,3.7,0.00,0.0,11.1,4.0,7.7
13/03/1993,2,83,60,72,110,11.8,5.7,0.00,0.0,10.0,3.2,8.8
14/03/1993,1,85,60,70,136,11.8,5.2,0.00,0.0,11.5,3.9,8.8
15/03/1993,1,88,60,74,259,12.5,4.0,0.00,0.0,12.2,4.2,8.4
16/03/1993,3,85,60,74,278,14.0,3.9,0.00,0.0,13.9,5.3,9.4
17/03/1993,3,83,55,70,275,17.0,5.5,0.00,0.0,16.8,8.0,10.9
18/03/1993,3,83,52,67,262,19.8,7.3,0.00,0.0,11.3,3.9,13.9
19/03/1993,3,86,55,72,3,19.5,8.6,0.00,0.0,11.5,4.1,14.0
20/03/1993,3,90,40,68,91,20.2,6.6,0.00,0.0,11.4,4.0,13.8
21/03/1993,3,87,62,74,0,16.5,8.0,0.00,0.0,11.2,3.3,12.8
22/03/1993,3,87,59,73,277,15.7,10.0,0.00,0.0,11.8,4.6,13.0
23/03/1993,51,85,61,74,255,15.6,11.0,0.10,1.0,10.9,3.9,13.2
24/03/1993,61,95,84,92,85,11.5,8.4,16.30,20.0,24.7,11.8,10.1
25/03/1993,61,94,83,88,84,8.3,4.3,22.70,21.0,19.8,9.3,6.6
26/03/1993,3,94,26,54,15,10.3,3.6,0.00,0.0,16.8,6.8,6.6
27/03/1993,2,59,25,38,18,9.7,0.9,0.00,0.0,18.3,8.6,5.8
28/03/1993,3,59,23,39,343,9.5,0.1,0.00,0.0,14.5,5.4,5.1
29/03/1993,1,53,24,38,345,10.0,0.6,0.00,0.0,15.0,5.7,5.5
30/03/1993,1,76,39,57,96,10.5,0.9,0.00,0.0,13.7,5.9,6.1
31/03/1993,2,81,51,66,72,11.8,1.8,0.00,0.0,13.3,4.7,7.5
01/04/1993,3,87,67,75,301,12.4,5.2,0.00,0.0,13.5,4.5,9.2
02/04/1993,53,84,62,77,77,13.1,6.5,2.70,6.0,32.1,16.7,9.8
03/04/1993,53,87,74,81,79,10.6,7.4,6.00,12.0,23.6,11.1,9.1
04/04/1993,61,94,67,83,37,11.1,5.7,7.50,8.0,11.6,4.3,8.3
05/04/1993,61,90,44,72,323,13.2,5.8,7.90,8.0,16.5,6.6,9.7
06/04/1993,3,79,59,68,270,13.6,6.9,0.00,0.0,15.8,6.9,10.8
07/04/1993,2,84,57,71,191,16.5,5.8,0.00,0.0,12.3,3.8,11.6
08/04/1993,51,91,69,82,87,14.8,5.8,0.10,1.0,19.3,9.1,10.7
09/04/1993,3,90,47,68,87,14.6,8.6,0.00,0.0,14.9,6.4,11.6
10/04/1993,61,92,70,81,75,11.1,8.3,9.70,16.0,13.6,5.7,9.8
11/04/1993,51,94,68,85,317,12.1,8.5,1.50,7.0,9.0,3.4,9.8
12/04/1993,53,95,84,89,80,12.2,6.6,3.20,14.0,16.2,5.3,9.1
13/04/1993,61,96,75,86,59,12.1,5.4,8.40,15.0,17.9,6.2,8.6
14/04/1993,51,95,52,79,278,14.2,3.3,0.20,1.0,12.3,3.7,9.5
15/04/1993,53,88,76,81,286,12.4,8.7,3.60,11.0,14.1,4.8,10.6
16/04/1993,51,93,50,71,289,16.4,4.8,0.30,1.0,12.6,5.4,11.6
17/04/1993,53,87,63,77,82,14.1,6.0,1.00,3.0,12.8,4.7,10.9
18/04/1993,1,90,60,75,270,16.1,6.3,0.00,0.0,16.6,7.1,12.0
19/04/1993,3,89,67,77,263,16.9,8.1,0.00,0.0,25.6,12.9,12.8
20/04/1993,2,90,59,74,264,18.6,9.4,0.00,0.0,15.6,7.1,14.4
21/04/1993,3,88,52,70,279,17.9,12.1,0.00,0.0,12.3,4.2,15.2
22/04/1993,2,82,37,59,280,19.6,10.3,0.00,0.0,13.2,5.4,15.4
23/04/1993,2,82,43,62,102,20.6,8.2,0.00,0.0,11.7,3.9,15.5
24/04/1993,3,87,51,72,89,18.0,11.3,0.00,0.0,16.9,7.7,14.7
25/04/1993,53,89,75,83,87,14.4,11.8,5.60,12.0,21.7,8.1,13.2
26/04/1993,53,85,54,74,80,18.8,10.1,1.20,3.0,20.1,10.2,14.5
27/04/1993,3,94,44,66,88,19.7,7.5,0.00,0.0,19.5,9.8,15.1
28/04/1993,3,78,55,68,85,18.4,12.7,0.00,0.0,30.3,14.7,15.6
29/04/1993,53,87,55,74,323,19.1,13.0,1.70,6.0,19.4,6.4,15.5
30/04/1993,51,86,54,73,78,18.9,10.4,0.50,2.0,13.0,5.7,14.8
01/05/1993,53,94,56,77,11,16.5,9.5,3.10,9.0,11.1,3.4,13.5
02/05/1993,3,91,52,72,271,18.2,9.4,0.00,0.0,14.8,5.9,14.4
03/05/1993,51,91,54,72,311,19.7,9.2,0.60,2.0,11.6,2.3,15.3
04/05/1993,2,89,42,65,320,22.2,9.7,0.00,0.0,11.6,3.6,16.8
05/05/1993,55,89,52,72,69,21.2,11.6,1.70,2.0,15.8,5.7,16.4
06/05/1993,51,89,63,78,69,18.2,12.0,0.40,2.0,24.1,11.9,15.1
07/05/1993,2,83,45,65,44,20.5,10.9,0.00,0.0,18.6,8.0,16.1
08/05/1993,51,87,45,65,44,21.5,10.9,0.10,1.0,14.3,6.3,16.8
09/05/1993,2,87,44,65,353,21.9,11.4,0.00,0.0,11.9,4.0,17.4
10/05/1993,3,91,43,63,71,22.4,11.2,0.00,0.0,15.7,7.0,17.9
11/05/1993,51,91,47,69,86,21.7,14.2,1.20,7.0,19.6,8.2,17.4
12/05/1993,53,92,52,76,29,19.4,13.9,3.60,16.0,12.3,5.2,16.2
13/05/1993,61,92,71,81,49,17.6,10.8,8.00,18.0,14.6,5.3,15.0
14/05/1993,3,90,43,67,253,21.2,10.7,0.00,0.0,15.5,6.0,16.7
15/05/1993,3,83,59,69,257,20.2,13.7,0.00,0.0,19.0,9.1,17.4
16/05/1993,53,85,46,68,273,22.7,13.3,0.90,1.0,15.2,6.1,17.9
17/05/1993,1,89,45,64,87,22.9,12.6,0.00,0.0,12.1,4.0,18.8
18/05/1993,3,85,39,60,97,24.3,13.1,0.00,0.0,11.3,4.1,19.6
19/05/1993,3,83,42,63,280,23.5,13.4,0.00,0.0,17.9,6.7,19.0
20/05/1993,51,85,54,66,262,22.3,15.5,0.40,1.0,18.4,9.1,19.0
21/05/1993,61,91,58,77,295,18.6,13.4,7.00,10.0,22.2,7.5,16.2
22/05/1993,3,88,48,67,282,20.3,10.9,0.00,0.0,17.1,8.0,16.4
23/05/1993,3,79,46,63,275,22.5,12.4,0.00,0.0,15.3,6.1,18.3
24/05/1993,3,86,43,60,284,24.3,12.7,0.00,0.0,12.9,4.6,19.7
25/05/1993,2,82,39,57,78,27.1,14.4,0.00,0.0,11.3,3.5,21.9
26/05/1993,3,83,44,59,242,28.4,15.9,0.00,0.0,15.0,6.0,23.4
27/05/1993,3,85,48,62,220,24.7,18.3,0.00,0.0,17.8,6.3,22.3
28/05/1993,51,83,59,69,246,22.8,17.4,0.30,2.0,26.4,10.3,20.2
29/05/1993,51,79,43,60,251,24.3,15.0,0.10,1.0,13.7,4.1,20.3
30/05/1993,3,78,36,56,236,25.8,16.3,0.00,0.0,15.2,5.1,21.4
31/05/1993,3,78,44,59,114,25.4,16.6,0.00,0.0,16.5,5.8,21.2
01/06/1993,3,80,37,58,89,26.9,16.6,0.00,0.0,15.5,6.0,22.2
02/06/1993,61,94,51,70,102,25.2,16.5,5.70,8.0,20.6,8.1,20.6
03/06/1993,63,93,66,80,264,18.5,15.7,13.90,16.0,16.5,5.9,17.1
04/06/1993,53,89,38,67,101,25.7,14.8,0.60,2.0,14.8,6.8,20.0
05/06/1993,2,84,32,55,41,27.8,15.6,0.00,0.0,14.6,5.4,22.8
06/06/1993,3,81,36,56,207,28.5,17.1,0.00,0.0,10.5,3.3,23.8
07/06/1993,3,84,39,62,271,29.3,18.3,0.00,0.0,12.8,3.9,24.2
08/06/1993,53,90,39,63,84,29.7,17.8,0.50,1.0,12.0,4.4,24.6
09/06/1993,53,85,54,72,86,27.4,19.9,1.30,2.0,22.9,10.8,23.5
10/06/1993,53,86,59,76,80,25.2,18.6,1.20,3.0,20.6,9.3,22.0
11/06/1993,3,86,60,73,245,24.1,18.2,0.00,0.0,22.1,9.2,21.4
12/06/1993,61,96,43,64,262,23.1,14.3,2.10,5.0,22.5,8.8,19.3
13/06/1993,63,90,60,69,88,20.2,15.0,8.20,10.0,15.7,5.8,18.0
14/06/1993,2,92,47,66,245,22.6,14.7,0.00,0.0,12.4,3.3,19.0
15/06/1993,3,78,54,66,292,22.7,16.7,0.00,0.0,14.4,5.5,20.1
16/06/1993,2,90,48,71,111,25.0,15.3,0.00,0.0,13.5,4.9,21.0
17/06/1993,3,83,57,70,267,25.2,19.0,0.00,0.0,24.8,10.1,22.0
18/06/1993,3,90,46,65,91,24.5,16.9,0.00,0.0,22.1,10.5,21.1
19/06/1993,2,76,45,58,69,26.8,16.2,0.00,0.0,15.3,5.0,22.4
20/06/1993,3,73,47,63,331,26.4,18.4,0.00,0.0,15.9,5.6,23.2
21/06/1993,3,74,54,65,81,26.1,20.6,0.00,0.0,16.1,7.1,23.3
22/06/1993,61,90,62,73,81,25.8,19.6,4.00,5.0,19.2,6.8,22.4
23/06/1993,61,92,73,83,297,22.9,18.5,4.20,12.0,20.6,5.9,20.4
24/06/1993,53,94,62,81,288,24.1,17.1,3.70,8.0,19.4,7.9,20.4
25/06/1993,3,88,53,68,77,23.7,18.1,0.00,0.0,19.8,7.8,20.8
26/06/1993,3,83,59,70,96,25.4,17.4,0.00,0.0,16.8,6.3,21.7
27/06/1993,2,82,54,68,85,25.9,17.2,0.00,0.0,19.1,6.9,22.1
28/06/1993,1,91,48,73,74,27.3,17.4,0.00,0.0,22.9,9.2,22.3
29/06/1993,55,84,60,73,74,20.0,16.9,5.20,10.0,35.2,17.3,18.6
30/06/1993,51,81,55,70,63,24.5,17.0,0.90,3.0,11.5,2.9,20.4
01/07/1993,63,92,58,78,72,26.0,17.3,9.80,4.0,13.8,4.4,21.6
02/07/1993,61,92,64,76,308,24.7,17.8,3.80,7.0,13.9,3.6,21.7
03/07/1993,3,85,61,71,285,26.2,19.7,0.00,0.0,13.7,5.1,23.2
04/07/1993,3,83,38,60,352,29.8,19.4,0.00,0.0,11.0,3.2,25.3
05/07/1993,3,80,43,63,79,30.3,20.2,0.00,0.0,15.2,6.1,25.6
06/07/1993,63,85,66,77,96,24.6,18.5,6.40,10.0,23.0,10.0,22.2
07/07/1993,51,86,49,65,138,22.7,16.6,0.30,2.0,17.3,7.3,19.7
08/07/1993,1,71,38,53,92,24.7,17.1,0.00,0.0,13.6,5.8,21.3
09/07/1993,3,73,46,59,68,25.7,18.2,0.00,0.0,15.2,5.5,22.1
10/07/1993,55,82,47,66,78,24.6,19.0,3.50,4.0,22.0,6.3,21.4
11/07/1993,63,92,49,71,316,22.0,17.4,12.20,10.0,32.2,13.6,19.4
12/07/1993,53,74,47,60,69,20.4,15.7,1.30,2.0,16.8,5.8,18.3
13/07/1993,51,73,38,54,319,22.1,16.7,0.20,2.0,12.8,5.3,19.4
14/07/1993,3,69,44,58,16,22.7,15.7,0.00,0.0,15.9,6.1,19.3
15/07/1993,3,77,54,66,273,25.0,17.1,0.00,0.0,17.3,8.4,21.0
16/07/1993,3,83,62,73,280,25.9,18.5,0.00,0.0,19.1,7.9,22.4
17/07/1993,3,86,63,75,291,27.3,19.2,0.00,0.0,13.7,4.5,23.5
18/07/1993,3,87,66,76,308,27.2,20.7,0.00,0.0,13.9,3.8,24.2
19/07/1993,51,85,55,73,98,26.8,19.3,0.40,2.0,20.2,7.2,23.4
20/07/1993,61,89,63,76,349,23.6,18.1,4.60,10.0,22.5,6.6,20.9
21/07/1993,55,92,55,72,42,23.0,17.2,1.70,5.0,15.5,5.5,20.1
22/07/1993,51,78,46,62,280,24.2,18.3,0.20,1.0,15.0,4.7,21.0
23/07/1993,2,82,41,59,327,25.2,16.6,0.00,0.0,14.2,4.7,21.4
24/07/1993,0,79,49,63,311,26.6,17.8,0.00,0.0,14.7,4.4,22.6
25/07/1993,3,79,47,63,262,25.4,19.4,0.00,0.0,20.4,7.4,22.5
26/07/1993,53,88,69,78,70,22.6,18.2,2.80,7.0,21.5,7.6,19.7
27/07/1993,3,76,42,59,58,25.2,17.9,0.00,0.0,13.8,4.6,21.7
28/07/1993,3,81,46,65,292,28.8,18.9,0.00,0.0,16.3,5.8,23.9
29/07/1993,0,81,46,66,87,30.0,21.2,0.00,0.0,15.2,5.8,25.4
30/07/1993,1,80,38,60,76,31.4,22.4,0.00,0.0,14.1,4.6,26.9
31/07/1993,51,75,58,66,283,28.4,23.7,0.30,1.0,18.3,5.3,26.0
01/08/1993,1,66,44,52,87,27.9,21.4,0.00,0.0,28.5,11.9,25.1
02/08/1993,1,72,43,58,67,29.4,21.3,0.00,0.0,14.4,5.1,25.5
03/08/1993,2,81,33,58,44,31.9,21.0,0.00,0.0,12.1,4.2,26.8
04/08/1993,51,80,33,58,13,32.6,22.2,0.30,1.0,13.7,4.7,27.6
05/08/1993,2,85,43,64,293,30.9,23.1,0.00,0.0,16.0,5.3,27.5
06/08/1993,1,83,44,63,75,31.4,22.0,0.00,0.0,17.3,5.6,27.0
07/08/1993,51,73,49,60,77,28.1,22.4,0.70,3.0,28.8,13.1,25.2
08/08/1993,55,81,53,64,59,27.4,20.9,4.40,9.0,15.5,5.5,24.5
09/08/1993,61,82,43,60,318,27.7,20.4,4.70,5.0,15.4,5.6,24.3
10/08/1993,3,71,45,59,77,27.6,21.3,0.00,0.0,17.3,7.0,24.1
11/08/1993,2,83,48,63,94,26.3,19.2,0.00,0.0,21.2,9.0,23.1
12/08/1993,2,70,42,56,77,28.3,20.2,0.00,0.0,16.2,6.3,24.4
13/08/1993,1,80,43,62,88,29.9,20.9,0.00,0.0,13.7,4.8,25.7
14/08/1993,1,83,40,59,92,30.6,22.3,0.00,0.0,16.7,7.3,26.7
15/08/1993,1,72,26,50,19,31.6,23.3,0.00,0.0,12.9,4.3,27.3
16/08/1993,0,80,30,51,297,31.4,22.0,0.00,0.0,11.2,3.6,27.3
17/08/1993,1,78,29,51,287,32.1,21.7,0.00,0.0,14.5,4.7,27.6
18/08/1993,3,68,31,55,91,32.0,23.5,0.00,0.0,18.7,7.9,27.3
19/08/1993,53,80,48,64,86,29.2,22.5,1.50,3.0,20.3,7.9,26.0
20/08/1993,3,79,50,64,85,29.1,22.4,0.00,0.0,14.1,5.7,26.1
21/08/1993,0,71,38,57,99,31.3,23.9,0.00,0.0,13.5,4.3,27.5
22/08/1993,3,75,41,59,226,30.7,23.0,0.00,0.0,18.4,6.2,27.2
23/08/1993,2,64,36,48,233,30.8,22.3,0.00,0.0,20.8,8.1,26.9
24/08/1993,53,69,43,52,259,29.3,23.1,0.50,1.0,16.6,5.3,26.1
25/08/1993,53,83,65,73,296,25.6,21.4,2.00,3.0,20.6,6.9,23.4
26/08/1993,63,95,71,84,79,23.3,18.5,20.00,15.0,22.1,8.8,20.6
27/08/1993,63,96,75,87,70,19.8,16.2,23.10,20.0,32.9,13.7,18.4
28/08/1993,61,96,60,77,64,22.8,16.0,5.00,7.0,26.1,10.0,18.8
29/08/1993,2,78,45,58,79,20.8,16.5,0.00,0.0,17.4,6.6,18.9
30/08/1993,3,70,49,57,278,20.9,17.1,0.00,0.0,10.5,4.1,18.9
31/08/1993,3,78,49,66,61,23.3,16.5,0.00,0.0,15.1,6.2,19.6
01/09/1993,53,82,51,66,80,21.7,16.7,2.30,8.0,19.6,7.5,19.3
02/09/1993,1,69,47,59,77,21.6,17.7,0.00,0.0,12.1,5.2,19.5
03/09/1993,3,76,51,64,37,21.4,16.5,0.00,0.0,12.0,4.7,18.8
04/09/1993,61,94,70,82,77,19.5,14.0,7.90,9.0,17.1,7.3,16.8
05/09/1993,1,92,42,66,273,20.7,14.0,0.00,0.0,15.0,6.2,17.3
06/09/1993,3,81,46,62,75,20.3,14.7,0.00,0.0,21.4,9.5,17.7
07/09/1993,53,77,56,67,48,21.1,15.7,0.80,2.0,11.2,4.0,18.3
08/09/1993,51,86,68,78,360,21.4,17.0,0.20,1.0,10.3,4.2,18.9
09/09/1993,61,88,71,81,77,22.4,18.3,1.60,3.0,12.4,4.9,20.0
10/09/1993,61,94,79,88,16,21.5,17.7,6.50,12.0,25.3,6.3,19.2
11/09/1993,53,93,82,87,42,18.6,16.1,3.00,10.0,14.3,4.7,17.3
12/09/1993,3,97,61,79,258,21.7,15.3,0.00,0.0,11.5,4.3,18.6
13/09/1993,3,89,56,74,98,23.0,16.4,0.00,0.0,19.0,8.6,19.5
14/09/1993,61,90,43,70,191,22.1,16.0,2.60,4.0,24.2,9.4,18.5
15/09/1993,2,85,54,66,246,20.5,14.4,0.00,0.0,14.7,4.4,17.8
16/09/1993,51,81,62,72,38,21.5,15.6,0.40,2.0,14.2,2.8,18.5
17/09/1993,51,87,68,79,74,21.1,15.6,0.10,1.0,12.8,3.9,18.5
18/09/1993,3,86,62,76,76,21.9,17.3,0.00,0.0,16.2,6.5,19.4
19/09/1993,3,90,59,74,74,23.1,16.2,0.00,0.0,14.0,5.6,19.8
20/09/1993,0,84,59,72,88,24.2,18.2,0.00,0.0,12.3,4.7,20.9
21/09/1993,0,84,63,75,86,24.5,18.5,0.00,0.0,12.1,4.8,21.1
22/09/1993,1,89,60,74,84,24.6,17.5,0.00,0.0,26.5,13.3,21.1
23/09/1993,61,88,68,76,76,23.3,18.1,6.10,6.0,35.0,18.1,20.4
24/09/1993,63,86,72,81,71,21.5,17.9,15.40,15.0,47.2,23.8,19.2
25/09/1993,63,96,86,89,85,17.6,15.2,20.00,21.0,16.6,4.4,16.6
26/09/1993,63,95,74,86,324,16.4,13.9,15.30,14.0,14.1,5.4,14.9
27/09/1993,3,86,52,71,126,18.5,13.7,0.00,0.0,10.5,3.7,15.9
28/09/1993,55,91,73,81,63,16.7,11.6,6.20,11.0,18.7,7.2,14.5
29/09/1993,53,93,57,76,277,17.2,10.2,1.30,2.0,19.1,9.5,13.9
30/09/1993,51,91,56,73,73,17.6,11.6,0.30,2.0,13.2,5.1,14.9
01/10/1993,51,88,80,84,69,16.8,13.8,0.80,4.0,31.8,15.4,15.1
02/10/1993,63,96,88,92,84,16.2,12.6,24.00,15.0,32.8,16.5,14.8
03/10/1993,3,91,54,75,306,17.6,12.1,0.00,0.0,12.0,4.5,14.6
04/10/1993,2,89,45,68,283,19.4,11.7,0.00,0.0,15.9,8.1,15.5
05/10/1993,3,79,59,71,35,17.7,13.4,0.00,0.0,11.2,4.3,15.7
06/10/1993,53,92,77,84,75,18.8,14.8,3.40,12.0,26.7,11.1,16.4
07/10/1993,61,96,67,83,58,19.2,14.8,3.70,5.0,16.9,5.5,16.6
08/10/1993,63,95,83,89,73,17.2,14.0,31.20,22.0,31.1,13.9,15.9
09/10/1993,3,93,62,78,286,17.5,11.7,0.00,0.0,13.3,5.4,14.9
10/10/1993,53,83,69,76,56,16.3,13.8,2.10,5.0,10.4,3.8,14.9
11/10/1993,3,86,73,81,313,18.3,14.2,0.00,0.0,8.8,3.7,16.0
12/10/1993,61,91,66,80,81,20.8,14.5,2.30,2.0,25.0,11.6,17.4
13/10/1993,53,94,56,77,58,20.7,14.6,2.10,6.0,19.0,7.4,17.5
14/10/1993,51,91,62,76,123,19.8,15.1,0.70,5.0,31.1,12.1,17.5
15/10/1993,61,88,65,78,252,17.2,12.4,1.50,2.0,15.8,5.8,14.3
16/10/1993,55,91,62,78,55,17.4,10.7,1.20,1.0,14.3,5.8,14.4
17/10/1993,53,90,73,80,43,16.5,13.7,0.90,4.0,20.7,9.9,15.0
18/10/1993,61,95,74,88,44,16.8,12.1,11.70,14.0,14.0,5.1,14.7
19/10/1993,3,95,75,86,94,17.4,13.8,0.00,0.0,10.8,3.7,15.2
20/10/1993,3,99,76,89,105,16.8,12.4,0.00,0.0,9.5,3.4,14.4
21/10/1993,53,94,84,90,78,14.7,12.3,10.70,20.0,20.5,8.4,13.1
22/10/1993,63,85,66,78,48,12.7,8.6,42.20,22.0,35.8,16.0,10.4
23/10/1993,63,89,61,77,276,14.8,9.4,12.10,9.0,20.0,9.5,11.9
24/10/1993,61,96,82,89,107,12.2,9.8,8.70,13.0,14.4,6.8,11.0
25/10/1993,51,95,61,77,343,14.7,9.5,0.20,2.0,9.9,3.3,12.2
26/10/1993,1,81,57,72,62,15.4,11.6,0.00,0.0,13.8,6.8,13.0
27/10/1993,1,87,65,77,73,13.4,9.1,0.00,0.0,8.7,3.2,11.2
28/10/1993,3,98,70,86,62,13.1,7.6,0.00,0.0,7.6,2.8,10.3
29/10/1993,1,100,67,85,321,13.3,6.7,0.00,0.0,8.6,3.7,10.3
30/10/1993,3,100,61,84,4,13.7,7.1,0.00,0.0,10.3,4.5,10.5
31/10/1993,51,100,62,79,57,12.4,6.9,0.40,2.0,10.5,5.4,10.2
01/11/1993,51,86,76,82,43,11.8,9.8,0.90,5.0,11.2,5.5,11.0
02/11/1993,51,86,75,82,49,13.9,11.1,2.50,13.0,15.9,7.1,12.6
03/11/1993,3,96,73,86,271,14.9,11.1,0.00,0.0,9.4,4.5,12.8
04/11/1993,3,93,67,82,57,15.9,9.6,0.00,0.0,12.5,6.5,12.7
05/11/1993,63,87,79,82,62,13.7,12.1,21.80,18.0,27.1,15.7,13.1
06/11/1993,61,95,83,88,78,13.4,12.0,9.10,13.0,17.9,7.7,12.8
07/11/1993,55,94,63,84,69,15.5,11.2,3.50,6.0,15.1,5.6,12.7
08/11/1993,51,92,69,82,274,14.0,10.0,1.60,5.0,13.5,6.0,11.8
09/11/1993,2,97,73,86,286,13.4,8.3,0.00,0.0,8.5,3.3,11.0
10/11/1993,3,97,72,87,52,12.9,8.5,0.00,0.0,7.9,3.0,10.9
11/11/1993,51,94,72,86,79,12.8,9.6,0.70,4.0,10.5,4.2,10.9
12/11/1993,55,93,82,87,71,11.4,9.3,6.70,14.0,16.5,8.4,10.5
13/11/1993,61,98,66,83,238,11.3,6.9,6.90,6.0,14.3,6.4,9.0
14/11/1993,3,92,71,83,71,10.7,7.4,0.00,0.0,7.7,2.8,9.1
15/11/1993,51,93,49,79,261,12.4,7.6,0.20,1.0,12.7,5.2,9.1
16/11/1993,0,87,42,68,295,12.0,6.3,0.00,0.0,11.2,5.3,8.9
17/11/1993,2,77,50,63,84,9.4,5.0,0.00,0.0,14.4,6.2,7.0
18/11/1993,1,82,64,75,74,6.5,2.8,0.00,0.0,15.9,7.9,5.0
19/11/1993,2,80,59,71,74,3.9,0.2,0.00,0.0,19.9,9.9,2.2
20/11/1993,3,76,63,70,65,2.3,-0.1,0.00,0.0,10.2,3.7,0.9
21/11/1993,3,75,54,68,61,3.7,-0.5,0.00,0.0,11.6,5.7,1.6
22/11/1993,3,88,64,77,268,5.2,1.1,0.00,0.0,15.8,7.4,2.9
23/11/1993,3,86,67,79,34,5.2,2.0,0.00,0.0,9.3,4.6,3.8
24/11/1993,3,91,74,84,280,7.9,4.2,0.00,0.0,11.8,5.9,5.5
25/11/1993,3,99,71,87,283,7.6,3.6,0.00,0.0,9.3,4.3,5.2
26/11/1993,3,100,76,87,15,6.0,1.8,0.00,0.0,7.7,2.6,4.1
27/11/1993,3,91,72,84,300,6.1,2.8,0.00,0.0,9.0,3.7,4.2
