latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,
45.58875,11.320754,517.0,3600,Europe/Berlin,GMT+1,,,,,,,
,,,,,,,,,,,,
time,weather_code (wmo code),relative_humidity_2m_max (%),relative_humidity_2m_min (%),relative_humidity_2m_mean (%),winddirection_10m_dominant (°),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),temperature_2m_mean (°C)
20/09/2005,51,93,72,83,166,16.6,12.9,0.90,7.0,11.9,2.9,14.3
21/09/2005,53,93,72,83,84,17.6,12.8,2.20,10.0,13.5,3.5,14.6
22/09/2005,3,85,64,74,81,17.7,12.3,0.00,0.0,14.7,2.8,15.2
23/09/2005,53,93,73,79,107,18.2,11.5,1.40,4.0,13.1,4.1,15.6
24/09/2005,51,90,62,75,85,19.9,13.4,0.50,2.0,12.2,3.7,17.0
25/09/2005,53,98,66,80,17,19.3,10.2,2.00,3.0,12.4,4.1,15.8
26/09/2005,53,95,70,80,252,19.8,11.8,1.50,2.0,11.1,3.3,16.6
27/09/2005,3,95,65,80,304,19.6,13.0,0.00,0.0,12.2,3.3,16.7
28/09/2005,51,97,68,85,32,19.5,11.7,1.50,7.0,12.9,3.8,16.1
29/09/2005,55,98,74,91,287,18.6,11.4,6.70,16.0,19.1,3.9,15.2
30/09/2005,51,98,53,76,1,16.8,8.3,1.00,4.0,16.1,4.0,13.3
01/10/2005,51,88,67,72,190,15.0,11.3,0.70,3.0,14.3,4.0,13.3
02/10/2005,63,95,77,89,41,13.1,9.9,22.00,24.0,18.8,5.0,11.5
03/10/2005,63,94,89,91,17,11.6,8.6,67.20,24.0,45.2,9.9,10.3
04/10/2005,55,96,71,85,23,16.0,9.3,4.00,9.0,24.9,5.4,12.2
05/10/2005,63,96,73,90,34,15.4,6.8,13.70,17.0,28.4,6.1,11.4
06/10/2005,63,95,80,91,45,15.0,11.6,29.90,24.0,31.2,6.6,13.2
07/10/2005,61,94,81,90,42,14.0,11.3,20.00,24.0,30.3,7.3,12.5
08/10/2005,53,94,75,87,44,15.7,11.2,4.60,14.0,20.7,4.8,13.0
09/10/2005,3,99,67,82,71,16.6,8.2,0.00,0.0,14.1,3.8,12.8
10/10/2005,3,94,57,73,59,15.8,8.7,0.00,0.0,17.8,5.0,12.8
11/10/2005,1,89,50,69,43,15.5,6.6,0.00,0.0,19.9,5.7,11.6
12/10/2005,2,79,53,66,61,14.5,9.4,0.00,0.0,13.6,4.2,11.8
13/10/2005,3,82,61,73,238,15.1,8.2,0.00,0.0,12.9,3.7,11.5
14/10/2005,1,94,65,81,343,16.3,6.6,0.00,0.0,12.8,3.9,11.4
15/10/2005,3,99,66,85,330,16.6,5.5,0.00,0.0,13.3,4.4,11.5
16/10/2005,3,99,72,89,9,16.6,5.0,0.00,0.0,13.7,4.7,11.0
17/10/2005,3,98,67,81,88,11.6,8.6,0.00,0.0,14.2,3.6,10.1
18/10/2005,3,84,71,79,138,11.1,7.6,0.00,0.0,11.1,2.9,8.8
19/10/2005,51,99,77,87,14,10.8,3.7,0.90,3.0,12.8,2.8,8.1
20/10/2005,61,97,92,95,17,9.9,6.8,12.50,19.0,11.7,3.4,8.8
21/10/2005,3,96,80,89,240,13.6,9.7,0.00,0.0,11.0,3.4,11.4
22/10/2005,3,99,70,87,282,15.3,6.7,0.00,0.0,15.6,3.8,11.3
23/10/2005,3,97,76,89,279,15.0,9.6,0.00,0.0,16.1,3.6,12.3
24/10/2005,3,100,75,89,260,16.1,6.0,0.00,0.0,12.5,3.7,12.5
25/10/2005,3,99,70,88,258,16.3,10.3,0.00,0.0,15.1,4.3,12.9
26/10/2005,3,100,68,88,321,16.7,6.4,0.00,0.0,12.5,4.1,11.8
27/10/2005,2,98,73,90,300,16.9,8.0,0.00,0.0,11.6,3.6,12.1
28/10/2005,2,99,75,91,321,16.6,6.5,0.00,0.0,10.9,3.6,11.7
29/10/2005,2,100,63,86,328,16.8,5.9,0.00,0.0,12.0,3.8,11.1
30/10/2005,2,99,69,89,356,15.3,5.2,0.00,0.0,11.5,3.3,10.1
31/10/2005,3,100,82,93,89,12.9,6.8,0.00,0.0,11.7,2.8,9.9
01/11/2005,61,99,81,93,28,11.7,7.3,6.00,9.0,13.3,2.6,9.8
02/11/2005,3,91,69,85,272,15.0,10.8,0.00,0.0,8.7,2.8,12.4
03/11/2005,53,94,75,88,309,14.8,9.1,1.20,4.0,9.2,3.1,11.9
04/11/2005,3,100,76,90,255,12.7,9.0,0.00,0.0,10.1,2.7,10.9
05/11/2005,61,98,78,91,54,13.4,9.4,8.10,10.0,14.0,3.3,11.1
06/11/2005,63,95,90,91,20,10.8,9.4,53.60,24.0,30.6,8.0,9.9
07/11/2005,53,94,68,82,342,15.1,9.6,1.10,3.0,11.5,3.0,12.0
08/11/2005,2,94,67,85,347,15.6,5.7,0.00,0.0,11.5,3.5,11.1
09/11/2005,3,96,65,86,336,13.9,6.2,0.00,0.0,11.3,3.6,9.9
10/11/2005,3,96,62,84,330,14.7,4.1,0.00,0.0,11.5,3.6,9.1
11/11/2005,0,92,58,79,338,14.1,3.5,0.00,0.0,11.7,3.5,8.6
12/11/2005,3,96,66,86,344,11.6,2.8,0.00,0.0,12.2,3.4,7.0
13/11/2005,3,100,72,89,17,10.8,2.5,0.00,0.0,11.2,3.7,6.5
14/11/2005,3,100,71,88,338,10.4,1.1,0.00,0.0,11.6,3.6,5.9
15/11/2005,3,100,72,90,303,11.4,4.6,0.00,0.0,13.5,2.9,7.1
16/11/2005,3,99,75,91,298,10.1,3.6,0.00,0.0,14.2,4.3,6.4
17/11/2005,71,97,58,82,21,9.9,2.5,0.80,4.0,17.1,4.7,6.0
18/11/2005,71,97,57,80,352,7.1,-0.4,0.00,0.0,12.7,3.6,3.3
19/11/2005,51,87,43,70,320,6.1,-3.8,0.40,2.0,16.2,3.5,1.2
20/11/2005,0,84,56,73,297,6.0,-2.8,0.00,0.0,14.7,3.6,1.3
21/11/2005,71,89,48,73,13,7.4,-2.3,0.10,1.0,17.5,4.6,2.2
22/11/2005,73,88,49,70,29,5.3,-0.3,1.00,5.0,17.7,4.3,2.1
23/11/2005,3,69,36,51,38,4.4,-2.8,0.00,0.0,24.0,6.9,1.0
24/11/2005,71,89,40,66,238,2.9,-0.9,0.20,2.0,14.6,3.6,0.8
25/11/2005,73,91,77,85,48,-0.3,-1.7,3.30,8.0,16.5,3.6,-0.9
26/11/2005,75,96,76,88,348,0.6,-1.3,11.10,19.0,14.1,5.1,-0.1
27/11/2005,71,97,68,86,314,3.9,-4.3,0.20,1.0,12.3,3.9,0.2
28/11/2005,3,91,57,78,340,3.0,-5.6,0.00,0.0,14.7,4.3,-0.6
29/11/2005,75,98,70,86,354,1.5,-2.0,9.50,10.0,15.7,5.2,-0.2
30/11/2005,3,96,62,79,351,3.9,-10.9,0.00,0.0,18.4,6.0,-2.7
01/12/2005,2,80,52,67,339,5.0,-5.5,0.00,0.0,14.4,4.5,0.0
02/12/2005,73,94,71,85,355,3.6,-3.5,3.70,7.0,16.7,4.2,0.3
03/12/2005,75,97,88,94,352,5.4,-3.1,29.90,15.0,22.8,6.1,2.0
04/12/2005,71,98,76,93,357,6.6,-5.5,1.90,4.0,15.4,4.2,0.5
05/12/2005,71,97,80,92,348,6.5,2.5,5.50,9.0,14.9,3.8,4.1
06/12/2005,51,94,60,80,335,6.6,-3.2,0.10,1.0,14.9,4.9,2.5
07/12/2005,3,93,60,76,334,4.2,-6.5,0.00,0.0,19.8,6.0,-1.4
08/12/2005,71,88,71,79,354,3.7,-5.9,0.70,5.0,16.1,5.3,-1.2
09/12/2005,71,88,56,73,7,5.8,-2.2,0.10,1.0,24.5,7.1,0.9
10/12/2005,0,69,53,63,10,3.1,-2.6,0.00,0.0,16.2,5.3,0.4
11/12/2005,3,70,49,61,356,4.5,-2.0,0.00,0.0,21.8,5.6,0.4
12/12/2005,71,91,43,66,346,6.4,-1.3,6.90,9.0,20.7,4.1,2.0
13/12/2005,51,95,78,85,6,8.2,0.3,0.10,1.0,14.2,3.4,5.6
14/12/2005,3,94,65,83,357,7.3,-0.7,0.00,0.0,12.3,3.6,3.1
15/12/2005,1,90,61,80,312,4.8,-2.3,0.00,0.0,17.9,5.4,1.0
16/12/2005,3,82,54,70,331,4.7,-2.0,0.00,0.0,20.9,4.4,1.3
17/12/2005,53,82,51,71,325,5.9,-4.3,0.90,3.0,24.4,6.1,0.9
18/12/2005,3,64,31,48,312,3.2,-6.0,0.00,0.0,28.3,7.7,-1.6
19/12/2005,3,62,37,47,332,3.1,-4.7,0.00,0.0,16.6,5.1,-0.6
20/12/2005,3,72,45,59,331,4.8,-2.2,0.00,0.0,14.1,4.2,0.9
21/12/2005,0,76,50,63,347,5.5,-2.0,0.00,0.0,13.9,3.9,1.5
22/12/2005,3,72,53,64,345,3.6,-2.5,0.00,0.0,13.5,3.5,1.1
23/12/2005,2,80,58,69,352,4.9,-1.8,0.00,0.0,11.7,3.4,1.5
24/12/2005,3,87,59,76,325,5.0,-1.8,0.00,0.0,11.6,3.3,1.9
25/12/2005,3,88,75,82,5,4.2,0.6,0.00,0.0,9.6,3.3,2.1
26/12/2005,71,96,74,86,28,4.6,-1.2,2.40,12.0,13.5,3.9,1.2
27/12/2005,73,95,75,88,42,1.3,-2.7,5.40,15.0,18.4,5.6,-0.6
28/12/2005,75,89,73,82,14,0.2,-4.5,13.70,18.0,26.2,6.9,-2.5
29/12/2005,73,75,47,59,356,-1.2,-8.3,2.00,9.0,17.2,5.2,-4.0
30/12/2005,3,55,33,48,324,-0.1,-12.0,0.00,0.0,19.6,6.7,-6.2
31/12/2005,73,77,43,58,352,-0.7,-3.8,0.50,2.0,15.2,4.1,-2.4
01/01/2006,71,92,76,82,334,2.0,-1.6,3.80,15.0,11.5,3.6,0.7
02/01/2006,71,87,80,84,331,3.4,-1.2,3.00,12.0,16.6,3.6,1.3
03/01/2006,3,85,53,72,342,4.7,-7.8,0.00,0.0,20.8,5.6,-1.9
04/01/2006,1,74,59,67,345,1.9,-9.6,0.00,0.0,18.0,6.4,-4.4
05/01/2006,3,80,63,74,349,1.8,-10.0,0.00,0.0,17.8,5.5,-3.2
06/01/2006,3,84,55,74,346,4.3,-10.0,0.00,0.0,14.2,4.5,-2.6
07/01/2006,3,89,69,81,17,5.0,-5.9,0.00,0.0,13.3,4.3,-0.0
08/01/2006,3,92,72,83,28,2.3,-4.0,0.00,0.0,14.3,4.6,-0.2
09/01/2006,1,91,61,76,354,2.5,-7.6,0.00,0.0,12.8,3.9,-1.8
10/01/2006,0,73,49,62,343,4.7,-9.6,0.00,0.0,15.8,5.7,-3.0
11/01/2006,0,68,52,61,337,6.0,-5.9,0.00,0.0,15.6,5.7,-1.4
12/01/2006,1,70,53,61,352,3.7,-6.1,0.00,0.0,13.9,4.8,-1.1
13/01/2006,0,74,53,65,348,3.8,-6.3,0.00,0.0,12.7,4.1,-1.5
14/01/2006,0,80,46,64,6,3.5,-8.5,0.00,0.0,14.7,4.2,-2.3
15/01/2006,0,81,50,70,18,1.4,-5.2,0.00,0.0,14.5,4.3,-2.3
16/01/2006,1,84,50,68,328,1.9,-5.1,0.00,0.0,12.6,4.3,-2.1
17/01/2006,71,92,71,81,332,0.1,-5.1,0.30,2.0,15.9,3.7,-2.4
18/01/2006,73,89,69,83,319,4.1,-1.9,0.50,2.0,17.5,3.1,0.4
19/01/2006,0,86,52,72,321,7.0,-4.5,0.00,0.0,15.9,4.4,1.5
20/01/2006,3,83,48,71,329,5.2,-3.4,0.00,0.0,12.1,3.3,0.4
21/01/2006,3,90,68,81,348,3.9,-3.0,0.00,0.0,12.7,3.5,0.1
22/01/2006,51,87,44,66,334,7.0,-3.5,0.20,1.0,19.7,4.3,1.6
23/01/2006,73,93,60,84,58,1.2,-3.1,1.40,5.0,17.9,4.3,-0.9
24/01/2006,0,81,42,62,342,1.1,-6.4,0.00,0.0,16.2,4.6,-3.0
25/01/2006,3,73,35,59,327,1.6,-7.7,0.00,0.0,12.3,3.4,-3.4
26/01/2006,75,91,52,69,39,-0.8,-4.9,8.80,12.0,21.7,6.8,-2.9
27/01/2006,75,94,89,92,32,0.6,-2.4,35.70,24.0,30.7,8.5,-0.8
28/01/2006,73,94,84,89,20,3.7,0.7,6.90,20.0,19.5,6.0,2.2
29/01/2006,3,92,80,88,6,6.2,2.2,0.00,0.0,12.6,4.1,3.6
30/01/2006,3,94,71,85,354,8.5,-2.3,0.00,0.0,15.3,4.7,3.4
31/01/2006,3,88,47,73,343,10.6,-7.7,0.00,0.0,15.9,5.5,0.2
01/02/2006,2,80,39,63,340,11.4,-6.5,0.00,0.0,13.5,5.1,1.3
02/02/2006,1,76,37,59,345,10.4,-7.8,0.00,0.0,12.7,4.2,1.6
03/02/2006,2,83,47,68,348,8.8,-5.3,0.00,0.0,11.6,3.7,2.1
04/02/2006,3,91,58,79,15,6.7,-5.8,0.00,0.0,13.2,4.6,0.8
05/02/2006,3,90,68,80,132,1.6,-2.1,0.00,0.0,13.7,4.1,-0.8
06/02/2006,71,84,67,78,195,0.6,-3.1,0.00,0.0,14.9,3.6,-1.8
07/02/2006,3,88,69,80,299,1.9,-6.2,0.00,0.0,14.4,3.8,-2.2
08/02/2006,71,94,69,79,357,1.8,-3.9,0.50,3.0,14.3,3.3,-1.3
09/02/2006,1,89,51,75,326,5.1,-7.0,0.00,0.0,16.7,4.6,-0.1
10/02/2006,1,80,34,58,312,5.3,-6.2,0.00,0.0,21.8,6.1,-0.6
11/02/2006,1,59,36,47,331,5.3,-5.6,0.00,0.0,19.7,4.7,0.1
12/02/2006,2,72,47,60,330,4.4,-5.4,0.00,0.0,13.5,4.1,-0.4
13/02/2006,1,72,53,66,328,4.5,-5.4,0.00,0.0,12.5,3.7,-0.3
14/02/2006,3,79,59,72,321,5.1,-5.0,0.00,0.0,12.5,3.8,0.1
15/02/2006,71,96,72,83,346,2.8,-2.2,1.30,6.0,14.1,2.7,0.6
16/02/2006,71,98,88,93,327,4.0,-0.2,1.40,7.0,19.6,3.0,2.0
17/02/2006,71,100,57,86,269,9.1,0.4,0.30,2.0,22.5,4.8,4.0
18/02/2006,73,100,88,97,4,3.6,-1.7,13.30,12.0,23.4,4.8,1.2
19/02/2006,71,100,76,91,17,6.7,-4.4,5.80,8.0,20.9,5.0,1.4
20/02/2006,73,100,94,98,13,5.3,1.1,23.20,19.0,21.7,4.4,3.2
21/02/2006,53,98,79,90,19,6.4,-1.5,1.70,6.0,16.3,5.8,2.6
22/02/2006,71,99,86,91,27,5.3,0.6,9.80,20.0,17.5,5.0,2.6
23/02/2006,51,97,68,87,42,6.9,-0.3,0.50,5.0,18.6,5.4,2.6
24/02/2006,73,97,87,91,30,4.0,-0.4,13.10,20.0,29.2,6.6,1.8
25/02/2006,73,95,70,86,87,5.0,1.3,4.00,12.0,18.8,4.0,2.7
26/02/2006,71,99,72,89,206,4.9,-2.4,1.50,7.0,11.5,2.9,1.6
27/02/2006,73,99,73,86,75,3.7,-2.6,3.90,13.0,19.1,5.5,0.7
28/02/2006,3,85,60,73,184,1.5,-4.5,0.00,0.0,13.3,3.6,-1.1
01/03/2006,71,85,60,75,216,3.1,-3.8,0.70,4.0,13.9,3.8,-0.5
02/03/2006,71,88,54,72,304,2.9,-3.9,2.00,11.0,16.6,4.7,-0.5
03/03/2006,3,80,59,67,327,5.0,-4.8,0.00,0.0,21.1,3.8,0.2
04/03/2006,71,91,76,86,258,8.2,0.2,0.50,5.0,31.5,5.0,4.3
05/03/2006,73,99,55,85,18,7.3,1.6,22.40,14.0,29.8,4.8,4.7
06/03/2006,51,76,34,56,9,6.4,0.3,0.10,1.0,18.7,4.5,3.0
07/03/2006,3,73,24,44,327,5.7,-4.2,0.00,0.0,25.1,5.7,1.5
08/03/2006,3,71,33,52,217,5.1,-0.8,0.00,0.0,16.0,3.9,2.5
09/03/2006,3,86,66,75,72,6.9,-1.3,0.00,0.0,15.6,3.8,2.7
10/03/2006,73,98,80,89,345,6.9,0.0,9.60,16.0,14.0,3.7,2.8
11/03/2006,71,95,43,72,321,8.4,-2.7,1.20,8.0,16.5,4.3,2.8
12/03/2006,73,79,40,56,347,-0.1,-4.9,5.00,11.0,42.8,11.8,-2.0
13/03/2006,3,55,35,45,341,6.9,-5.1,0.00,0.0,30.2,9.0,1.0
14/03/2006,1,86,40,59,350,7.9,-3.9,0.00,0.0,14.1,4.5,2.5
15/03/2006,3,93,60,79,172,7.4,-1.4,0.00,0.0,13.4,3.7,3.2
16/03/2006,3,95,66,81,82,6.2,1.1,0.00,0.0,14.8,4.4,3.6
17/03/2006,71,94,60,79,131,7.6,-0.9,0.00,0.0,14.6,4.3,3.9
18/03/2006,71,87,58,73,101,7.0,0.9,0.00,0.0,14.2,4.1,3.8
19/03/2006,3,90,56,74,184,8.3,-1.1,0.00,0.0,12.9,3.5,3.8
20/03/2006,2,94,63,80,200,9.5,-1.4,0.00,0.0,14.6,3.8,4.5
21/03/2006,71,99,77,91,12,5.8,1.1,6.40,14.0,13.6,2.9,4.1
22/03/2006,3,99,65,85,347,11.0,0.0,0.00,0.0,14.7,4.1,6.0
23/03/2006,53,94,77,87,243,11.1,1.9,3.60,11.0,15.5,4.2,7.0
24/03/2006,51,99,69,85,110,7.9,3.0,1.70,10.0,14.2,3.5,5.9
25/03/2006,51,99,62,82,276,11.9,0.3,0.10,1.0,14.2,4.2,6.7
26/03/2006,3,94,63,83,234,15.0,1.9,0.00,0.0,13.9,3.3,8.6
27/03/2006,3,98,70,88,258,14.4,4.8,0.00,0.0,15.7,3.7,9.6
28/03/2006,61,100,81,94,61,11.6,5.6,11.50,12.0,22.2,3.9,8.4
29/03/2006,53,99,35,67,294,15.0,-1.0,1.10,2.0,22.9,6.3,8.4
30/03/2006,3,81,48,66,260,14.4,2.7,0.00,0.0,18.7,4.6,8.7
31/03/2006,51,97,59,82,311,15.5,2.6,0.80,4.0,19.1,4.6,9.3
01/04/2006,51,99,69,86,16,14.4,4.6,0.40,2.0,13.8,4.1,10.0
02/04/2006,53,100,65,82,3,15.3,3.8,0.80,3.0,14.1,4.1,10.7
03/04/2006,61,99,62,84,3,14.2,2.8,6.80,10.0,17.2,4.4,8.6
04/04/2006,51,98,49,73,245,13.7,-1.8,0.30,2.0,20.5,6.1,7.3
05/04/2006,71,97,62,80,54,9.8,4.2,3.00,11.0,18.2,4.9,7.0
06/04/2006,73,97,74,89,33,7.3,3.8,12.00,12.0,20.3,5.5,5.7
07/04/2006,2,94,52,70,192,10.8,3.2,0.00,0.0,12.9,2.9,6.5
08/04/2006,2,90,50,70,222,13.5,-0.7,0.00,0.0,15.4,4.0,7.5
09/04/2006,51,92,65,78,192,12.0,3.2,0.30,2.0,15.6,4.2,8.4
10/04/2006,61,100,80,94,50,11.3,4.5,13.10,14.0,22.7,5.8,8.4
11/04/2006,73,100,49,76,353,9.9,3.3,19.00,17.0,30.3,6.1,6.8
12/04/2006,3,74,42,58,331,11.4,-1.1,0.00,0.0,17.1,4.5,6.5
13/04/2006,2,83,34,57,282,14.5,-0.9,0.00,0.0,21.4,5.3,8.2
14/04/2006,1,83,55,67,249,16.6,1.2,0.00,0.0,17.8,4.3,10.0
15/04/2006,53,94,59,82,216,15.4,4.5,1.10,3.0,17.3,4.1,10.2
16/04/2006,51,99,65,84,328,15.0,5.0,1.40,9.0,17.6,4.7,10.4
17/04/2006,61,100,77,92,50,14.2,4.2,6.40,15.0,15.8,4.2,9.6
18/04/2006,53,99,60,82,29,15.9,4.7,3.10,9.0,23.8,6.2,10.7
19/04/2006,61,92,55,74,28,16.2,4.3,2.60,2.0,16.7,4.7,11.0
20/04/2006,55,95,54,72,259,17.5,4.1,1.30,2.0,14.2,3.7,12.1
21/04/2006,55,91,54,71,267,17.2,6.6,2.60,5.0,14.7,4.7,13.5
22/04/2006,53,88,48,65,264,19.5,4.4,0.50,1.0,16.7,5.1,13.8
23/04/2006,55,86,45,63,85,19.1,7.7,2.20,4.0,16.3,5.0,14.8
24/04/2006,53,90,52,66,123,19.1,6.7,1.60,5.0,14.8,5.1,15.1
25/04/2006,3,85,43,62,145,20.0,8.5,0.00,0.0,14.5,4.9,15.5
26/04/2006,51,93,57,73,347,17.9,8.1,0.80,4.0,13.6,3.5,14.3
27/04/2006,63,89,67,79,33,16.5,8.3,9.90,12.0,17.9,4.3,12.5
28/04/2006,63,97,63,84,77,17.0,8.4,8.70,20.0,16.7,3.4,12.6
29/04/2006,63,97,72,85,75,15.8,8.3,17.80,19.0,18.1,4.8,12.0
30/04/2006,73,91,59,76,64,10.7,5.5,8.90,9.0,23.4,6.5,8.4
01/05/2006,3,89,57,72,164,14.4,4.2,0.00,0.0,17.3,5.2,10.5
02/05/2006,53,88,80,83,139,15.2,9.5,2.40,10.0,13.8,3.5,12.1
03/05/2006,2,89,54,73,107,18.4,9.2,0.00,0.0,15.2,4.3,14.4
04/05/2006,3,87,56,70,83,17.9,8.6,0.00,0.0,21.9,6.3,13.8
05/05/2006,3,75,46,59,77,16.6,10.3,0.00,0.0,22.2,6.1,13.5
06/05/2006,53,80,43,57,6,17.8,8.1,2.20,6.0,14.5,3.7,14.0
07/05/2006,61,88,50,68,62,17.6,6.0,3.70,6.0,17.3,5.2,13.5
08/05/2006,61,92,63,79,141,16.0,9.0,8.20,13.0,15.6,4.0,13.0
09/05/2006,63,100,89,94,27,10.5,7.8,42.40,21.0,22.2,6.3,9.6
10/05/2006,51,97,45,71,320,17.8,5.4,0.60,4.0,19.2,5.2,12.7
11/05/2006,61,91,49,69,252,18.3,7.1,2.90,3.0,16.5,4.8,13.9
12/05/2006,3,90,46,62,210,19.8,8.5,0.00,0.0,19.6,5.8,15.8
13/05/2006,3,81,45,62,191,19.1,11.6,0.00,0.0,19.2,5.7,15.9
14/05/2006,63,95,64,81,47,18.5,10.9,13.90,17.0,16.4,2.8,14.5
15/05/2006,3,96,60,77,229,18.8,8.5,0.00,0.0,16.6,4.9,15.0
16/05/2006,51,88,60,74,205,21.1,9.7,0.20,2.0,17.9,5.1,16.6
17/05/2006,51,99,60,81,164,23.3,10.6,0.10,1.0,17.2,4.7,17.7
18/05/2006,3,96,65,82,142,22.7,15.0,0.00,0.0,18.9,4.4,18.7
19/05/2006,53,97,58,79,172,22.0,13.7,1.90,9.0,21.7,6.0,18.1
20/05/2006,51,92,67,79,143,18.9,14.7,1.70,10.0,19.6,4.9,16.6
21/05/2006,53,94,58,73,199,20.3,11.8,2.20,5.0,21.0,4.8,16.8
22/05/2006,51,88,52,71,139,22.4,13.9,0.50,3.0,19.7,5.2,18.1
23/05/2006,53,92,57,74,160,21.2,12.1,2.90,12.0,21.4,5.3,17.6
24/05/2006,63,97,67,84,56,16.7,10.6,10.60,14.0,17.7,4.4,14.0
25/05/2006,3,99,59,76,223,18.2,8.1,0.00,0.0,16.8,4.4,14.2
26/05/2006,3,91,56,72,224,21.9,8.7,0.00,0.0,16.6,4.5,16.8
27/05/2006,51,95,65,81,69,23.4,10.1,0.10,1.0,17.6,4.6,17.9
28/05/2006,51,100,55,80,253,25.4,11.8,0.20,2.0,20.4,5.2,19.4
29/05/2006,63,100,73,90,68,16.5,11.5,17.80,15.0,19.4,5.7,14.5
30/05/2006,63,96,70,84,304,13.2,6.6,12.20,17.0,25.3,5.0,11.0
31/05/2006,53,85,47,66,38,14.1,3.1,2.60,8.0,22.2,5.0,9.5
01/06/2006,53,91,38,59,7,16.4,4.0,2.90,7.0,19.9,4.9,11.1
02/06/2006,53,92,33,60,9,17.1,6.9,2.30,6.0,25.8,6.5,11.7
03/06/2006,3,64,33,49,336,18.5,8.4,0.00,0.0,31.6,7.6,13.9
04/06/2006,51,81,40,56,302,20.0,5.7,1.00,4.0,21.0,5.8,14.4
05/06/2006,61,91,60,76,45,17.8,9.0,8.80,12.0,17.2,4.9,13.4
06/06/2006,61,97,69,84,75,16.3,8.4,13.20,19.0,17.6,4.0,12.3
07/06/2006,53,99,50,70,266,16.8,5.5,1.40,2.0,17.1,4.0,12.6
08/06/2006,61,75,51,62,118,18.0,10.6,2.00,4.0,15.4,4.8,14.9
09/06/2006,51,85,53,66,26,18.5,11.2,0.50,4.0,13.0,3.5,15.4
10/06/2006,53,92,49,70,272,22.4,8.3,1.30,3.0,18.6,5.8,16.4
11/06/2006,51,93,55,72,135,18.9,11.7,0.60,2.0,17.7,5.1,15.6
12/06/2006,2,87,47,60,131,22.2,10.6,0.00,0.0,16.1,4.9,17.7
13/06/2006,61,90,54,69,249,24.3,10.3,3.00,5.0,16.4,4.7,19.0
14/06/2006,51,97,49,70,127,26.1,12.4,0.20,1.0,16.6,4.6,20.8
15/06/2006,53,89,47,66,165,26.6,15.1,0.50,1.0,14.8,4.7,21.8
16/06/2006,3,87,38,59,190,26.8,15.4,0.00,0.0,15.9,4.8,21.9
17/06/2006,55,83,50,66,226,26.7,15.6,2.60,5.0,17.8,4.5,21.8
18/06/2006,51,99,44,70,212,27.5,14.5,0.10,1.0,21.3,5.0,22.1
19/06/2006,3,99,49,69,252,26.9,14.0,0.00,0.0,21.6,5.9,22.0
20/06/2006,51,88,46,65,215,28.6,16.3,0.30,1.0,16.3,4.2,23.4
21/06/2006,51,91,38,64,147,29.9,16.3,0.40,2.0,18.6,4.7,24.2
22/06/2006,55,99,42,69,51,27.8,15.2,1.90,3.0,18.1,4.3,22.9
23/06/2006,55,90,54,70,52,26.4,16.7,2.40,3.0,16.8,5.6,22.6
24/06/2006,53,84,55,68,87,27.6,17.5,1.90,3.0,16.3,5.0,23.5
25/06/2006,53,87,50,67,225,28.3,19.1,0.80,3.0,16.6,4.1,24.3
26/06/2006,3,91,44,67,98,28.9,17.1,0.00,0.0,17.6,5.9,23.9
27/06/2006,2,93,41,63,230,29.7,16.3,0.00,0.0,16.6,4.6,24.7
28/06/2006,51,87,44,61,85,29.7,17.6,0.40,2.0,19.0,5.0,25.0
29/06/2006,63,85,55,71,343,24.5,17.8,9.10,7.0,19.5,6.1,22.0
30/06/2006,0,82,33,55,314,28.7,14.1,0.00,0.0,20.8,6.0,22.8
01/07/2006,55,81,47,62,70,25.4,21.0,4.50,10.0,15.0,4.1,23.0
02/07/2006,55,81,67,76,80,23.1,19.0,4.00,7.0,14.8,4.1,21.0
03/07/2006,53,86,62,74,52,24.1,18.3,2.00,5.0,14.4,3.9,20.9
04/07/2006,51,92,61,73,105,24.3,16.3,0.70,3.0,15.2,4.5,20.8
05/07/2006,3,76,55,67,125,25.2,18.2,0.00,0.0,14.6,4.3,21.7
06/07/2006,61,88,54,72,100,25.0,17.6,6.40,10.0,17.3,5.0,21.2
07/07/2006,55,97,65,81,52,23.0,15.4,4.40,11.0,15.4,3.8,19.2
08/07/2006,61,93,54,72,44,24.7,13.3,4.80,4.0,15.8,4.3,20.3
09/07/2006,53,88,52,68,311,26.4,15.7,0.90,1.0,13.2,3.8,22.1
10/07/2006,51,87,41,61,29,27.8,15.9,0.60,3.0,15.3,4.6,23.5
11/07/2006,53,75,47,59,262,28.4,18.4,1.60,4.0,12.7,3.5,24.5
12/07/2006,55,86,52,68,358,27.6,18.4,4.80,11.0,14.9,3.8,24.0
13/07/2006,61,84,47,66,359,28.3,18.1,3.10,4.0,13.3,4.1,23.8
14/07/2006,61,86,48,66,351,28.0,17.9,3.80,6.0,13.2,3.9,23.9
15/07/2006,53,80,56,65,92,26.4,19.8,2.30,6.0,16.8,5.4,23.5
16/07/2006,53,91,51,67,112,24.3,18.2,0.80,1.0,14.3,4.3,21.2
17/07/2006,3,73,50,60,145,25.1,19.2,0.00,0.0,13.4,3.8,21.9
