City,WeatherCode,MeanHumidity (Percentage),WindDirection (Degree),Precipitation (mm),WindGusts (km/h),WindSpeed (km/h),MeanTemperature (Celsius),Date,StationCode
Tenno,61,78,327,5.2,12.8,3.7,21.2,2014-09-05T00:00:00,T0200
Tenno,51,80,3,1.2,12.4,4.2,20.8,2014-09-06T00:00:00,T0200
Tenno,51,84,66,0.9,12.0,3.5,19.9,2014-09-07T00:00:00,T0200
Tenno,51,81,29,0.8,12.1,4.7,20.6,2014-09-08T00:00:00,T0200
Tenno,53,86,337,3.9,11.8,3.7,20.5,2014-09-09T00:00:00,T0200
Tenno,61,88,111,10.8,12.5,3.9,19.4,2014-09-10T00:00:00,T0200
Tenno,61,83,27,12.8,14.2,5.2,17.0,2014-09-11T00:00:00,T0200
Tenno,61,79,64,4.9,14.5,4.1,16.3,2014-09-12T00:00:00,T0200
Tenno,51,78,74,0.8,11.3,4.2,17.7,2014-09-13T00:00:00,T0200
Tenno,51,83,109,0.2,11.8,3.7,18.6,2014-09-14T00:00:00,T0200
Tenno,53,82,88,2.8,11.8,4.6,19.0,2014-09-15T00:00:00,T0200
Tenno,51,82,98,1.2,11.3,4.5,18.8,2014-09-16T00:00:00,T0200
Tenno,3,76,103,0.0,14.3,5.5,18.7,2014-09-17T00:00:00,T0200
Tenno,53,79,92,1.1,13.1,4.2,18.1,2014-09-18T00:00:00,T0200
Tenno,53,83,89,3.2,13.1,4.6,18.4,2014-09-19T00:00:00,T0200
Tenno,61,86,277,3.1,12.8,3.6,18.6,2014-09-20T00:00:00,T0200
Tenno,3,83,287,0.0,13.6,5.2,18.6,2014-09-21T00:00:00,T0200
Tenno,51,78,315,1.0,14.5,5.2,18.7,2014-09-22T00:00:00,T0200
Tenno,3,71,124,0.0,15.3,5.1,16.3,2014-09-23T00:00:00,T0200
Tenno,3,66,82,0.0,12.0,4.4,15.7,2014-09-24T00:00:00,T0200
Tenno,3,73,146,0.0,11.4,3.8,16.1,2014-09-25T00:00:00,T0200
Tenno,3,77,249,0.0,11.9,4.2,17.3,2014-09-26T00:00:00,T0200
Tenno,1,81,92,0.0,11.0,3.9,18.1,2014-09-27T00:00:00,T0200
Tenno,2,84,80,0.0,12.8,4.9,17.7,2014-09-28T00:00:00,T0200
Tenno,3,80,24,0.0,10.8,4.4,18.2,2014-09-29T00:00:00,T0200
Tenno,3,82,277,0.0,11.4,4.6,18.4,2014-09-30T00:00:00,T0200
Tenno,53,91,226,3.2,8.1,3.0,17.2,2014-10-01T00:00:00,T0200
Tenno,51,81,345,0.2,11.1,3.9,17.6,2014-10-02T00:00:00,T0200
Tenno,51,75,112,0.1,9.8,3.8,18.1,2014-10-03T00:00:00,T0200
Tenno,3,73,89,0.0,10.5,3.8,17.3,2014-10-04T00:00:00,T0200
Tenno,51,77,98,0.2,10.8,4.1,16.6,2014-10-05T00:00:00,T0200
Tenno,3,76,84,0.0,12.3,4.4,15.8,2014-10-06T00:00:00,T0200
Tenno,61,81,60,7.6,11.0,4.1,15.2,2014-10-07T00:00:00,T0200
Tenno,53,83,36,2.5,10.4,3.9,16.7,2014-10-08T00:00:00,T0200
Tenno,51,85,36,1.5,13.1,3.7,17.5,2014-10-09T00:00:00,T0200
Tenno,53,84,40,3.2,10.7,3.6,18.5,2014-10-10T00:00:00,T0200
Tenno,61,90,65,17.5,11.1,2.7,17.7,2014-10-11T00:00:00,T0200
Tenno,51,86,42,0.4,10.0,4.0,17.9,2014-10-12T00:00:00,T0200
Tenno,63,89,64,25.0,20.8,7.1,17.2,2014-10-13T00:00:00,T0200
Tenno,51,82,34,0.1,10.3,4.3,16.9,2014-10-14T00:00:00,T0200
Tenno,3,79,277,0.0,10.7,4.1,17.2,2014-10-15T00:00:00,T0200
Tenno,3,81,289,0.0,14.7,4.6,17.1,2014-10-16T00:00:00,T0200
Tenno,3,82,290,0.0,17.0,5.8,17.9,2014-10-17T00:00:00,T0200
Tenno,51,86,97,0.3,11.2,3.5,18.4,2014-10-18T00:00:00,T0200
Tenno,3,89,269,0.0,10.5,3.9,17.9,2014-10-19T00:00:00,T0200
Tenno,3,92,281,0.0,10.9,3.6,16.3,2014-10-20T00:00:00,T0200
Tenno,3,89,275,0.0,15.5,4.6,17.2,2014-10-21T00:00:00,T0200
Tenno,61,48,289,2.6,33.1,13.0,12.5,2014-10-22T00:00:00,T0200
Tenno,3,58,296,0.0,24.5,7.0,11.6,2014-10-23T00:00:00,T0200
Tenno,0,62,13,0.0,13.7,6.1,13.9,2014-10-24T00:00:00,T0200
Tenno,51,85,120,0.9,14.1,5.4,12.1,2014-10-25T00:00:00,T0200
Tenno,3,84,131,0.0,11.4,4.4,12.0,2014-10-26T00:00:00,T0200
Tenno,51,85,133,0.1,11.8,4.5,10.8,2014-10-27T00:00:00,T0200
Tenno,3,86,148,0.0,10.3,3.4,10.0,2014-10-28T00:00:00,T0200
Tenno,3,87,134,0.0,9.4,3.4,10.0,2014-10-29T00:00:00,T0200
Tenno,2,83,310,0.0,8.4,3.2,11.0,2014-10-30T00:00:00,T0200
Tenno,3,84,305,0.0,7.4,2.9,12.4,2014-10-31T00:00:00,T0200
Tenno,3,85,320,0.0,8.8,4.3,13.6,2014-11-01T00:00:00,T0200
Tenno,3,87,325,0.0,10.2,4.2,12.8,2014-11-02T00:00:00,T0200
Tenno,51,89,60,0.3,12.5,4.7,11.7,2014-11-03T00:00:00,T0200
Tenno,61,88,68,6.9,30.1,12.7,12.1,2014-11-04T00:00:00,T0200
Tenno,63,94,68,39.1,34.9,13.8,12.5,2014-11-05T00:00:00,T0200
Tenno,63,90,45,19.6,12.8,4.7,12.6,2014-11-06T00:00:00,T0200
Tenno,53,83,302,3.7,11.8,3.8,13.0,2014-11-07T00:00:00,T0200
Tenno,53,84,355,2.2,10.9,3.7,12.8,2014-11-08T00:00:00,T0200
Tenno,51,89,90,2.5,13.0,5.4,12.7,2014-11-09T00:00:00,T0200
Tenno,61,90,64,19.6,24.7,10.1,12.3,2014-11-10T00:00:00,T0200
Tenno,61,89,58,15.3,20.4,10.3,12.8,2014-11-11T00:00:00,T0200
Tenno,55,86,71,10.1,23.9,10.2,13.4,2014-11-12T00:00:00,T0200
Tenno,55,82,311,4.9,13.4,4.7,13.7,2014-11-13T00:00:00,T0200
Tenno,3,88,67,0.0,8.2,2.8,13.0,2014-11-14T00:00:00,T0200
Tenno,63,89,74,34.9,31.5,13.9,11.7,2014-11-15T00:00:00,T0200
Tenno,61,84,58,5.0,17.1,4.6,10.7,2014-11-16T00:00:00,T0200
Tenno,61,85,61,24.4,20.9,8.4,9.5,2014-11-17T00:00:00,T0200
Tenno,63,86,257,8.9,14.7,6.3,8.6,2014-11-18T00:00:00,T0200
Tenno,3,84,300,0.0,10.7,4.7,9.5,2014-11-19T00:00:00,T0200
Tenno,3,85,291,0.0,9.0,3.9,9.1,2014-11-20T00:00:00,T0200
Tenno,3,93,225,0.0,6.7,1.9,8.7,2014-11-21T00:00:00,T0200
Tenno,3,88,265,0.0,8.1,2.8,9.5,2014-11-22T00:00:00,T0200
Tenno,3,87,268,0.0,8.6,2.8,9.8,2014-11-23T00:00:00,T0200
Tenno,51,85,308,0.2,8.4,2.8,10.3,2014-11-24T00:00:00,T0200
Tenno,51,88,102,0.5,10.4,3.5,9.9,2014-11-25T00:00:00,T0200
Tenno,53,93,110,3.3,10.9,4.6,8.4,2014-11-26T00:00:00,T0200
Tenno,55,91,114,4.6,8.4,3.3,8.3,2014-11-27T00:00:00,T0200
Tenno,53,88,73,1.7,11.1,5.0,9.6,2014-11-28T00:00:00,T0200
Tenno,51,84,336,0.4,9.2,2.7,11.3,2014-11-29T00:00:00,T0200
Tenno,55,88,47,4.5,14.1,6.1,10.2,2014-11-30T00:00:00,T0200
Tenno,61,86,73,20.9,26.6,10.3,11.5,2014-12-01T00:00:00,T0200
Tenno,51,94,111,1.9,9.1,4.2,10.2,2014-12-02T00:00:00,T0200
Tenno,61,92,179,3.6,9.4,3.8,9.3,2014-12-03T00:00:00,T0200
Tenno,61,93,164,9.2,8.2,2.5,8.8,2014-12-04T00:00:00,T0200
Tenno,51,91,263,2.6,8.4,2.5,9.5,2014-12-05T00:00:00,T0200
Tenno,53,90,126,1.9,7.6,2.8,9.5,2014-12-06T00:00:00,T0200
Tenno,53,94,250,5.3,11.1,4.7,8.1,2014-12-07T00:00:00,T0200
Tenno,53,89,24,1.7,10.9,4.1,7.4,2014-12-08T00:00:00,T0200
Tenno,73,77,37,6.4,17.4,5.3,6.7,2014-12-09T00:00:00,T0200
Tenno,3,64,329,0.0,10.1,5.0,6.8,2014-12-10T00:00:00,T0200
Tenno,2,84,231,0.0,7.7,3.1,5.9,2014-12-11T00:00:00,T0200
Tenno,3,83,293,0.0,11.1,3.5,5.8,2014-12-12T00:00:00,T0200
Tenno,3,85,254,0.0,9.4,2.2,7.7,2014-12-13T00:00:00,T0200
Tenno,51,86,295,0.2,7.7,2.1,8.8,2014-12-14T00:00:00,T0200
Tenno,51,90,155,1.3,7.5,2.5,8.6,2014-12-15T00:00:00,T0200
Tenno,61,91,53,13.2,11.6,6.7,8.4,2014-12-16T00:00:00,T0200
Tenno,51,87,329,0.3,9.4,4.0,8.1,2014-12-17T00:00:00,T0200
Tenno,2,88,325,0.0,10.1,4.2,7.5,2014-12-18T00:00:00,T0200
Tenno,3,91,281,0.0,11.5,3.8,7.0,2014-12-19T00:00:00,T0200
Tenno,2,86,316,0.0,10.2,3.3,6.4,2014-12-20T00:00:00,T0200
Tenno,3,72,43,0.0,9.9,3.4,7.8,2014-12-21T00:00:00,T0200
Tenno,3,77,289,0.0,12.5,4.2,5.9,2014-12-22T00:00:00,T0200
Tenno,2,81,273,0.0,13.5,4.9,5.5,2014-12-23T00:00:00,T0200
Tenno,3,77,271,0.0,11.8,3.7,5.4,2014-12-24T00:00:00,T0200
Tenno,3,76,298,0.0,9.0,3.3,6.2,2014-12-25T00:00:00,T0200
Tenno,53,78,287,0.6,12.1,5.2,5.9,2014-12-26T00:00:00,T0200
Tenno,75,88,66,8.3,15.0,6.8,2.5,2014-12-27T00:00:00,T0200
Tenno,71,85,290,0.3,12.6,4.7,2.2,2014-12-28T00:00:00,T0200
Tenno,3,57,320,0.0,15.8,7.5,1.6,2014-12-29T00:00:00,T0200
Tenno,71,67,138,0.4,14.4,5.9,1.1,2014-12-30T00:00:00,T0200
Tenno,71,86,140,1.0,15.0,5.9,-0.6,2014-12-31T00:00:00,T0200
Tenno,1,85,264,0.0,12.1,5.0,2.0,2015-01-01T00:00:00,T0200
Tenno,3,77,292,0.0,13.0,5.4,5.4,2015-01-02T00:00:00,T0200
Tenno,3,81,275,0.0,11.9,4.2,4.8,2015-01-03T00:00:00,T0200
Tenno,1,71,320,0.0,24.8,8.0,4.3,2015-01-04T00:00:00,T0200
Tenno,0,61,335,0.0,16.1,6.3,3.3,2015-01-05T00:00:00,T0200
Tenno,2,70,30,0.0,11.9,4.9,4.1,2015-01-06T00:00:00,T0200
Tenno,3,86,1,0.0,7.7,3.7,4.4,2015-01-07T00:00:00,T0200
Tenno,3,84,298,0.0,10.8,3.7,4.5,2015-01-08T00:00:00,T0200
Tenno,3,80,283,0.0,15.4,4.5,4.0,2015-01-09T00:00:00,T0200
Tenno,3,84,283,0.0,19.9,4.4,6.0,2015-01-10T00:00:00,T0200
Tenno,2,71,287,0.0,21.5,8.8,6.2,2015-01-11T00:00:00,T0200
Tenno,2,66,314,0.0,17.8,6.7,4.8,2015-01-12T00:00:00,T0200
Tenno,3,73,325,0.0,13.0,4.2,5.0,2015-01-13T00:00:00,T0200
Tenno,3,84,313,0.0,14.1,5.1,6.3,2015-01-14T00:00:00,T0200
Tenno,51,83,28,0.4,10.6,4.3,4.6,2015-01-15T00:00:00,T0200
Tenno,61,88,63,8.2,22.0,8.9,6.3,2015-01-16T00:00:00,T0200
Tenno,61,93,54,18.3,26.7,6.2,6.8,2015-01-17T00:00:00,T0200
Tenno,51,85,42,0.4,11.4,3.2,5.5,2015-01-18T00:00:00,T0200
Tenno,3,86,342,0.0,9.5,4.0,3.7,2015-01-19T00:00:00,T0200
Tenno,3,81,39,0.0,10.6,4.5,4.1,2015-01-20T00:00:00,T0200
Tenno,71,89,47,12.8,16.8,7.3,3.1,2015-01-21T00:00:00,T0200
Tenno,61,86,19,11.3,16.8,5.9,4.7,2015-01-22T00:00:00,T0200
Tenno,3,77,343,0.0,13.7,5.1,5.5,2015-01-23T00:00:00,T0200
Tenno,3,66,352,0.0,15.7,6.1,4.7,2015-01-24T00:00:00,T0200
Tenno,2,52,19,0.0,17.3,6.8,3.7,2015-01-25T00:00:00,T0200
Tenno,3,60,325,0.0,15.2,6.7,2.8,2015-01-26T00:00:00,T0200
Tenno,3,69,312,0.0,10.3,3.7,4.3,2015-01-27T00:00:00,T0200
Tenno,3,67,307,0.0,14.6,5.7,3.2,2015-01-28T00:00:00,T0200
Tenno,51,75,67,0.1,13.2,5.0,2.8,2015-01-29T00:00:00,T0200
Tenno,73,73,291,3.6,24.0,9.3,2.8,2015-01-30T00:00:00,T0200
Tenno,3,60,63,0.0,14.0,5.6,3.9,2015-01-31T00:00:00,T0200
Tenno,3,68,296,0.0,13.8,5.4,4.2,2015-02-01T00:00:00,T0200
Tenno,3,72,311,0.0,13.9,5.6,3.3,2015-02-02T00:00:00,T0200
Tenno,71,80,70,1.8,17.1,7.4,1.8,2015-02-03T00:00:00,T0200
Tenno,51,75,47,0.3,14.7,5.2,3.2,2015-02-04T00:00:00,T0200
Tenno,73,90,64,31.8,39.4,9.2,2.4,2015-02-05T00:00:00,T0200
Tenno,75,94,208,31.0,28.4,4.9,2.3,2015-02-06T00:00:00,T0200
Tenno,73,92,268,3.6,11.4,4.8,2.3,2015-02-07T00:00:00,T0200
Tenno,51,65,248,0.4,14.0,4.1,4.5,2015-02-08T00:00:00,T0200
Tenno,1,59,250,0.0,13.6,4.9,3.0,2015-02-09T00:00:00,T0200
Tenno,0,64,21,0.0,11.7,4.8,5.1,2015-02-10T00:00:00,T0200
Tenno,0,70,337,0.0,10.2,3.6,6.2,2015-02-11T00:00:00,T0200
Tenno,3,83,83,0.0,11.1,4.7,4.4,2015-02-12T00:00:00,T0200
Tenno,3,91,95,0.0,9.7,4.1,4.1,2015-02-13T00:00:00,T0200
Tenno,73,93,59,13.4,14.1,6.5,3.4,2015-02-14T00:00:00,T0200
Tenno,61,89,62,21.6,27.1,11.6,4.7,2015-02-15T00:00:00,T0200
Tenno,3,72,52,0.0,22.2,9.0,6.8,2015-02-16T00:00:00,T0200
Tenno,3,75,75,0.0,12.2,4.6,6.6,2015-02-17T00:00:00,T0200
Tenno,1,80,120,0.0,10.5,3.6,5.7,2015-02-18T00:00:00,T0200
Tenno,0,82,255,0.0,9.6,3.1,4.6,2015-02-19T00:00:00,T0200
Tenno,2,80,271,0.0,10.7,3.2,4.0,2015-02-20T00:00:00,T0200
Tenno,71,89,65,7.6,19.7,9.5,4.1,2015-02-21T00:00:00,T0200
Tenno,73,88,16,12.2,20.0,8.0,5.3,2015-02-22T00:00:00,T0200
Tenno,3,75,325,0.0,11.8,5.0,6.4,2015-02-23T00:00:00,T0200
Tenno,53,83,3,4.9,12.2,4.7,5.9,2015-02-24T00:00:00,T0200
Tenno,3,56,340,0.0,15.5,4.8,6.9,2015-02-25T00:00:00,T0200
Tenno,3,64,45,0.0,12.7,4.3,6.0,2015-02-26T00:00:00,T0200
Tenno,3,74,310,0.0,11.0,4.7,6.9,2015-02-27T00:00:00,T0200
Tenno,3,74,12,0.0,11.4,3.6,6.7,2015-02-28T00:00:00,T0200
Tenno,3,75,276,0.0,15.9,6.0,7.3,2015-03-01T00:00:00,T0200
Tenno,51,80,286,0.2,18.6,4.9,7.3,2015-03-02T00:00:00,T0200
Tenno,1,70,73,0.0,19.4,7.2,6.7,2015-03-03T00:00:00,T0200
Tenno,51,76,63,1.2,13.1,4.7,6.4,2015-03-04T00:00:00,T0200
Tenno,3,47,35,0.0,21.9,5.8,7.1,2015-03-05T00:00:00,T0200
Tenno,0,51,98,0.0,14.8,5.4,6.6,2015-03-06T00:00:00,T0200
Tenno,2,65,95,0.0,11.6,3.8,6.6,2015-03-07T00:00:00,T0200
Tenno,2,68,128,0.0,10.8,3.5,7.4,2015-03-08T00:00:00,T0200
Tenno,3,72,104,0.0,11.1,4.4,6.7,2015-03-09T00:00:00,T0200
Tenno,3,72,284,0.0,11.2,4.1,8.4,2015-03-10T00:00:00,T0200
Tenno,51,75,135,0.2,14.8,5.4,9.3,2015-03-11T00:00:00,T0200
Tenno,51,71,279,1.4,13.9,4.9,7.8,2015-03-12T00:00:00,T0200
Tenno,2,68,109,0.0,13.3,4.7,7.9,2015-03-13T00:00:00,T0200
Tenno,3,72,94,0.0,15.3,5.7,7.8,2015-03-14T00:00:00,T0200
Tenno,53,72,86,2.0,29.1,13.1,7.4,2015-03-15T00:00:00,T0200
Tenno,53,82,66,9.4,33.5,13.5,6.9,2015-03-16T00:00:00,T0200
Tenno,53,76,53,7.3,23.4,8.3,10.0,2015-03-17T00:00:00,T0200
Tenno,3,79,74,0.0,11.7,4.4,9.7,2015-03-18T00:00:00,T0200
Tenno,1,78,98,0.0,14.0,4.9,9.5,2015-03-19T00:00:00,T0200
Tenno,1,71,86,0.0,14.8,5.8,9.6,2015-03-20T00:00:00,T0200
Tenno,51,77,125,1.0,11.1,3.9,9.0,2015-03-21T00:00:00,T0200
Tenno,51,81,82,3.2,18.8,6.9,8.6,2015-03-22T00:00:00,T0200
Tenno,2,75,142,0.0,13.1,3.7,9.0,2015-03-23T00:00:00,T0200
Tenno,51,74,80,0.1,17.5,6.2,10.0,2015-03-24T00:00:00,T0200
Tenno,61,84,58,14.4,27.5,11.3,9.2,2015-03-25T00:00:00,T0200
Tenno,53,88,46,5.4,11.3,4.1,9.8,2015-03-26T00:00:00,T0200
Tenno,53,78,103,1.0,14.4,4.3,11.3,2015-03-27T00:00:00,T0200
Tenno,3,60,275,0.0,14.9,6.0,10.4,2015-03-28T00:00:00,T0200
Tenno,3,67,106,0.0,13.8,4.4,11.3,2015-03-29T00:00:00,T0200
Tenno,3,71,287,0.0,30.1,10.0,12.2,2015-03-30T00:00:00,T0200
Tenno,3,72,266,0.0,27.2,9.0,12.3,2015-03-31T00:00:00,T0200
Tenno,0,49,292,0.0,29.5,13.1,10.6,2015-04-01T00:00:00,T0200
Tenno,2,56,274,0.0,27.8,9.9,10.0,2015-04-02T00:00:00,T0200
Tenno,53,70,105,1.8,21.7,7.5,8.7,2015-04-03T00:00:00,T0200
Tenno,51,75,108,1.7,18.1,7.2,7.2,2015-04-04T00:00:00,T0200
Tenno,53,79,93,4.4,21.6,7.4,7.2,2015-04-05T00:00:00,T0200
Tenno,51,58,270,0.2,15.2,5.3,7.3,2015-04-06T00:00:00,T0200
Tenno,1,45,302,0.0,17.9,6.4,8.6,2015-04-07T00:00:00,T0200
Tenno,0,58,292,0.0,15.8,6.6,9.8,2015-04-08T00:00:00,T0200
Tenno,0,62,110,0.0,13.4,4.5,11.1,2015-04-09T00:00:00,T0200
Tenno,3,63,137,0.0,14.1,4.3,12.5,2015-04-10T00:00:00,T0200
Tenno,2,66,259,0.0,18.4,6.8,12.9,2015-04-11T00:00:00,T0200
Tenno,3,73,309,0.0,11.7,3.3,13.2,2015-04-12T00:00:00,T0200
Tenno,2,71,273,0.0,16.7,6.1,15.0,2015-04-13T00:00:00,T0200
Tenno,3,64,78,0.0,15.6,5.2,15.2,2015-04-14T00:00:00,T0200
Tenno,2,66,146,0.0,15.0,4.7,15.6,2015-04-15T00:00:00,T0200
Tenno,3,66,266,0.0,18.4,6.1,15.6,2015-04-16T00:00:00,T0200
Tenno,55,83,261,5.0,14.7,4.8,12.8,2015-04-17T00:00:00,T0200
Tenno,61,83,101,9.8,22.2,7.6,11.0,2015-04-18T00:00:00,T0200
Tenno,3,66,101,0.0,18.7,6.3,10.0,2015-04-19T00:00:00,T0200
Tenno,1,66,268,0.0,13.6,5.1,11.8,2015-04-20T00:00:00,T0200
Tenno,1,67,289,0.0,15.2,5.5,14.0,2015-04-21T00:00:00,T0200
Tenno,0,60,242,0.0,17.2,5.6,16.1,2015-04-22T00:00:00,T0200
Tenno,51,61,228,0.2,18.8,7.4,15.3,2015-04-23T00:00:00,T0200
Tenno,3,66,145,0.0,14.4,5.2,14.6,2015-04-24T00:00:00,T0200
Tenno,51,71,90,0.2,13.6,4.6,14.5,2015-04-25T00:00:00,T0200
Tenno,53,76,330,1.9,14.7,3.1,14.5,2015-04-26T00:00:00,T0200
Tenno,61,87,76,15.8,25.4,10.0,13.0,2015-04-27T00:00:00,T0200
Tenno,55,75,290,4.3,19.3,6.7,15.1,2015-04-28T00:00:00,T0200
Tenno,51,68,94,0.4,22.8,7.4,13.1,2015-04-29T00:00:00,T0200
Tenno,51,72,227,1.4,15.7,4.7,13.6,2015-04-30T00:00:00,T0200
Tenno,53,85,86,5.1,13.4,3.7,12.4,2015-05-01T00:00:00,T0200
Tenno,51,76,218,1.2,15.7,5.0,15.6,2015-05-02T00:00:00,T0200
Tenno,3,82,262,0.0,14.2,3.5,15.8,2015-05-03T00:00:00,T0200
Tenno,51,82,43,0.2,9.6,2.9,16.2,2015-05-04T00:00:00,T0200
Tenno,3,78,102,0.0,14.9,5.0,17.4,2015-05-05T00:00:00,T0200
Tenno,51,79,286,0.7,17.9,5.5,18.1,2015-05-06T00:00:00,T0200
Tenno,3,69,98,0.0,15.9,5.0,17.8,2015-05-07T00:00:00,T0200
Tenno,61,70,132,3.1,15.2,5.7,17.9,2015-05-08T00:00:00,T0200
Tenno,51,65,321,0.1,14.0,4.1,19.0,2015-05-09T00:00:00,T0200
Tenno,2,64,283,0.0,15.9,5.9,18.4,2015-05-10T00:00:00,T0200
Tenno,3,64,106,0.0,17.0,5.5,19.3,2015-05-11T00:00:00,T0200
Tenno,3,63,108,0.0,16.8,5.5,19.9,2015-05-12T00:00:00,T0200
Tenno,3,66,230,0.0,19.9,5.9,20.0,2015-05-13T00:00:00,T0200
Tenno,53,71,187,0.9,23.4,7.0,19.9,2015-05-14T00:00:00,T0200
Tenno,63,86,73,25.3,31.8,12.1,15.9,2015-05-15T00:00:00,T0200
Tenno,51,71,91,1.2,18.2,3.5,18.4,2015-05-16T00:00:00,T0200
Tenno,51,76,56,0.2,14.4,4.2,18.6,2015-05-17T00:00:00,T0200
Tenno,3,69,111,0.0,15.1,5.4,19.2,2015-05-18T00:00:00,T0200
Tenno,53,65,128,0.9,15.4,6.5,20.0,2015-05-19T00:00:00,T0200
Tenno,63,78,83,13.2,22.0,5.5,16.4,2015-05-20T00:00:00,T0200
Tenno,53,61,72,4.3,26.7,6.7,14.6,2015-05-21T00:00:00,T0200
Tenno,51,77,267,2.3,17.5,5.6,13.7,2015-05-22T00:00:00,T0200
Tenno,61,85,197,8.9,15.5,4.3,13.3,2015-05-23T00:00:00,T0200
Tenno,61,77,302,2.4,12.5,3.8,15.5,2015-05-24T00:00:00,T0200
Tenno,51,73,304,0.1,13.6,4.6,16.7,2015-05-25T00:00:00,T0200
Tenno,61,79,16,6.5,14.2,3.8,15.9,2015-05-26T00:00:00,T0200
Tenno,53,72,124,1.7,16.7,6.5,15.8,2015-05-27T00:00:00,T0200
Tenno,51,65,142,0.6,15.9,5.2,16.9,2015-05-28T00:00:00,T0200
Tenno,2,67,113,0.0,14.0,4.9,17.8,2015-05-29T00:00:00,T0200
Tenno,51,71,251,0.3,15.5,5.2,18.4,2015-05-30T00:00:00,T0200
Tenno,51,76,96,0.7,14.2,5.4,18.4,2015-05-31T00:00:00,T0200
Tenno,3,67,175,0.0,12.6,3.8,19.9,2015-06-01T00:00:00,T0200
Tenno,51,66,253,0.3,14.3,4.6,21.2,2015-06-02T00:00:00,T0200
Tenno,1,66,263,0.0,13.6,4.2,22.3,2015-06-03T00:00:00,T0200
Tenno,2,63,103,0.0,14.7,4.0,23.9,2015-06-04T00:00:00,T0200
Tenno,51,62,150,0.2,14.6,5.0,24.9,2015-06-05T00:00:00,T0200
Tenno,51,66,72,0.3,13.3,4.4,25.0,2015-06-06T00:00:00,T0200
Tenno,55,64,94,2.7,14.8,4.8,24.4,2015-06-07T00:00:00,T0200
Tenno,53,67,23,0.9,17.0,5.6,22.6,2015-06-08T00:00:00,T0200
Tenno,55,63,14,2.0,15.6,4.4,22.4,2015-06-09T00:00:00,T0200
Tenno,51,63,100,0.1,15.0,4.4,22.1,2015-06-10T00:00:00,T0200
Tenno,51,63,119,0.2,13.3,4.6,23.0,2015-06-11T00:00:00,T0200
Tenno,53,70,207,1.5,15.6,6.0,22.3,2015-06-12T00:00:00,T0200
Tenno,51,66,61,0.2,15.6,4.1,22.6,2015-06-13T00:00:00,T0200
Tenno,63,83,70,34.2,19.3,7.1,19.2,2015-06-14T00:00:00,T0200
Tenno,51,81,265,0.7,19.7,6.0,19.6,2015-06-15T00:00:00,T0200
Tenno,61,80,261,4.9,15.3,4.9,19.5,2015-06-16T00:00:00,T0200
Tenno,61,76,140,2.7,17.6,5.5,19.1,2015-06-17T00:00:00,T0200
Tenno,51,69,137,0.2,14.2,4.5,19.9,2015-06-18T00:00:00,T0200
Tenno,63,83,76,18.4,17.9,5.4,19.0,2015-06-19T00:00:00,T0200
Tenno,63,77,90,15.9,17.4,6.4,17.9,2015-06-20T00:00:00,T0200
Tenno,51,73,104,1.2,15.9,5.5,17.9,2015-06-21T00:00:00,T0200
Tenno,3,67,97,0.0,14.8,6.1,19.5,2015-06-22T00:00:00,T0200
Tenno,61,78,186,5.5,23.6,6.0,19.5,2015-06-23T00:00:00,T0200
Tenno,61,74,141,1.7,17.9,5.8,17.5,2015-06-24T00:00:00,T0200
Tenno,3,61,146,0.0,11.9,3.8,19.7,2015-06-25T00:00:00,T0200
Tenno,3,67,173,0.0,13.1,4.4,21.0,2015-06-26T00:00:00,T0200
Tenno,3,69,46,0.0,14.5,4.8,22.3,2015-06-27T00:00:00,T0200
Tenno,2,72,102,0.0,14.9,5.4,22.2,2015-06-28T00:00:00,T0200
Tenno,51,65,99,0.1,15.6,6.1,23.2,2015-06-29T00:00:00,T0200
Tenno,3,66,111,0.0,14.0,4.7,24.1,2015-06-30T00:00:00,T0200
Tenno,2,62,126,0.0,12.9,4.4,25.2,2015-07-01T00:00:00,T0200
Tenno,2,63,150,0.0,12.8,4.2,26.3,2015-07-02T00:00:00,T0200
Tenno,51,73,120,0.4,14.9,5.3,25.5,2015-07-03T00:00:00,T0200
Tenno,51,71,141,0.3,12.3,3.8,27.0,2015-07-04T00:00:00,T0200
Tenno,55,73,114,1.6,14.0,4.6,26.7,2015-07-05T00:00:00,T0200
Tenno,53,77,84,1.0,13.8,4.4,26.6,2015-07-06T00:00:00,T0200
Tenno,61,74,53,1.5,14.6,5.2,27.0,2015-07-07T00:00:00,T0200
Tenno,51,72,297,0.7,20.6,5.1,26.4,2015-07-08T00:00:00,T0200
Tenno,3,66,106,0.0,24.4,10.0,23.3,2015-07-09T00:00:00,T0200
Tenno,3,56,114,0.0,19.4,5.5,23.7,2015-07-10T00:00:00,T0200
Tenno,0,53,153,0.0,13.9,4.6,25.0,2015-07-11T00:00:00,T0200
Tenno,3,58,125,0.0,13.9,5.1,26.3,2015-07-12T00:00:00,T0200
Tenno,51,69,85,0.6,15.4,4.6,26.1,2015-07-13T00:00:00,T0200
Tenno,2,67,111,0.0,14.6,4.7,26.5,2015-07-14T00:00:00,T0200
Tenno,61,69,79,1.9,16.2,5.7,26.7,2015-07-15T00:00:00,T0200
Tenno,53,64,65,1.7,15.2,4.5,27.4,2015-07-16T00:00:00,T0200
Tenno,3,62,304,0.0,14.1,5.4,27.9,2015-07-17T00:00:00,T0200
